Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
LA,ALLEN PARISH,LA,REEVES HIGH SCHOOL,220006000033,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,2.00,14.00,0.00,18.00,5.00,2.00,0.00
LA,ALLEN PARISH,LA,REEVES HIGH SCHOOL,220006000033,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,23.00,0.00,25.00,0.00,0.00,0.00
LA,ALLEN PARISH,LA,REEVES HIGH SCHOOL,220006000033,2013,Total enrollment,M,2.00,0.00,0.00,2.00,14.00,137.00,0.00,155.00,31.00,5.00,0.00
LA,ALLEN PARISH,LA,REEVES HIGH SCHOOL,220006000033,2013,Total enrollment,F,0.00,0.00,0.00,2.00,5.00,137.00,2.00,146.00,13.00,2.00,0.00
LA,ALLEN PARISH,LA,KINDER MIDDLE SCHOOL,220006001049,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,2.00,20.00,0.00,24.00,8.00,2.00,0.00
LA,ALLEN PARISH,LA,KINDER MIDDLE SCHOOL,220006001049,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,2.00,0.00,14.00,0.00,18.00,2.00,2.00,0.00
LA,ALLEN PARISH,LA,KINDER MIDDLE SCHOOL,220006001049,2013,Total enrollment,M,5.00,5.00,0.00,5.00,35.00,134.00,2.00,186.00,25.00,8.00,2.00
LA,ALLEN PARISH,LA,KINDER MIDDLE SCHOOL,220006001049,2013,Total enrollment,F,5.00,2.00,2.00,5.00,35.00,134.00,2.00,185.00,4.00,2.00,0.00
LA,ASSUMPTION PARISH,LA,ASSUMPTION HIGH SCHOOL,220012000048,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,41.00,62.00,2.00,107.00,17.00,5.00,0.00
LA,ASSUMPTION PARISH,LA,ASSUMPTION HIGH SCHOOL,220012000048,2013,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,0.00,29.00,50.00,2.00,85.00,8.00,2.00,0.00
LA,ASSUMPTION PARISH,LA,ASSUMPTION HIGH SCHOOL,220012000048,2013,Total enrollment,M,0.00,5.00,0.00,8.00,203.00,314.00,2.00,532.00,70.00,44.00,5.00
LA,ASSUMPTION PARISH,LA,ASSUMPTION HIGH SCHOOL,220012000048,2013,Total enrollment,F,2.00,2.00,0.00,11.00,194.00,302.00,2.00,513.00,34.00,23.00,5.00
LA,ASSUMPTION PARISH,LA,BELLE ROSE MIDDLE SCHOOL,220012000050,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,2.00,0.00,7.00,2.00,2.00,0.00
LA,ASSUMPTION PARISH,LA,BELLE ROSE MIDDLE SCHOOL,220012000050,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,11.00,2.00,0.00,13.00,2.00,2.00,0.00
LA,ASSUMPTION PARISH,LA,BELLE ROSE MIDDLE SCHOOL,220012000050,2013,Total enrollment,M,0.00,0.00,0.00,2.00,83.00,8.00,0.00,93.00,19.00,11.00,2.00
LA,ASSUMPTION PARISH,LA,BELLE ROSE MIDDLE SCHOOL,220012000050,2013,Total enrollment,F,0.00,0.00,0.00,5.00,80.00,2.00,0.00,87.00,13.00,11.00,2.00
