Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
TN,DAVIDSON COUNTY,TN,AMQUI ELEMENTARY,470318001255,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,AMQUI ELEMENTARY,470318001255,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,AMQUI ELEMENTARY,470318001255,2013,Total enrollment,M,2.00,2.00,0.00,149.00,140.00,56.00,2.00,351.00,67.00,0.00,89.00
TN,DAVIDSON COUNTY,TN,AMQUI ELEMENTARY,470318001255,2013,Total enrollment,F,2.00,0.00,0.00,116.00,116.00,59.00,0.00,293.00,19.00,0.00,77.00
TN,DAVIDSON COUNTY,TN,ANDREW JACKSON ELEMENTARY,470318001256,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,ANDREW JACKSON ELEMENTARY,470318001256,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,ANDREW JACKSON ELEMENTARY,470318001256,2013,Total enrollment,M,2.00,11.00,2.00,26.00,71.00,176.00,5.00,293.00,55.00,2.00,17.00
TN,DAVIDSON COUNTY,TN,ANDREW JACKSON ELEMENTARY,470318001256,2013,Total enrollment,F,0.00,8.00,2.00,29.00,56.00,155.00,2.00,252.00,13.00,0.00,20.00
TN,DAVIDSON COUNTY,TN,ANTIOCH HIGH SCHOOL,470318001257,2013,Students absent 15 or more school dates during school year,M,0.00,5.00,0.00,89.00,89.00,65.00,0.00,248.00,47.00,2.00,35.00
TN,DAVIDSON COUNTY,TN,ANTIOCH HIGH SCHOOL,470318001257,2013,Students absent 15 or more school dates during school year,F,2.00,8.00,0.00,80.00,86.00,56.00,0.00,232.00,26.00,2.00,23.00
TN,DAVIDSON COUNTY,TN,ANTIOCH HIGH SCHOOL,470318001257,2013,Total enrollment,M,0.00,38.00,0.00,287.00,416.00,269.00,2.00,1012.00,133.00,5.00,116.00
TN,DAVIDSON COUNTY,TN,ANTIOCH HIGH SCHOOL,470318001257,2013,Total enrollment,F,2.00,32.00,0.00,242.00,434.00,242.00,0.00,952.00,73.00,2.00,83.00
TN,DAVIDSON COUNTY,TN,APOLLO MIDDLE,470318001258,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,APOLLO MIDDLE,470318001258,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,APOLLO MIDDLE,470318001258,2013,Total enrollment,M,2.00,11.00,0.00,170.00,149.00,92.00,0.00,424.00,52.00,2.00,68.00
TN,DAVIDSON COUNTY,TN,APOLLO MIDDLE,470318001258,2013,Total enrollment,F,2.00,14.00,0.00,149.00,140.00,104.00,2.00,411.00,31.00,2.00,56.00
TN,DAVIDSON COUNTY,TN,MOSES MCKISSACK MIDDLE,470318001260,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,MOSES MCKISSACK MIDDLE,470318001260,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,MOSES MCKISSACK MIDDLE,470318001260,2013,Total enrollment,M,0.00,0.00,0.00,23.00,155.00,32.00,0.00,210.00,58.00,2.00,2.00
TN,DAVIDSON COUNTY,TN,MOSES MCKISSACK MIDDLE,470318001260,2013,Total enrollment,F,0.00,0.00,0.00,14.00,140.00,20.00,0.00,174.00,25.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,BELLEVUE MIDDLE,470318001261,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,BELLEVUE MIDDLE,470318001261,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,BELLEVUE MIDDLE,470318001261,2013,Total enrollment,M,2.00,14.00,2.00,20.00,92.00,230.00,5.00,365.00,61.00,8.00,11.00
TN,DAVIDSON COUNTY,TN,BELLEVUE MIDDLE,470318001261,2013,Total enrollment,F,2.00,20.00,2.00,23.00,98.00,227.00,5.00,377.00,37.00,8.00,14.00
TN,DAVIDSON COUNTY,TN,BELLSHIRE ELEMENTARY,470318001262,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TN,DAVIDSON COUNTY,TN,BELLSHIRE ELEMENTARY,470318001262,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
