Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,2.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,11.00,0.00,0.00,11.00,0.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2013,Total enrollment,M,0.00,5.00,0.00,11.00,521.00,74.00,20.00,631.00,34.00,17.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,CHARLES R. DREW CHARTER SCHOOL,130012002453,2013,Total enrollment,F,0.00,5.00,0.00,17.00,569.00,65.00,26.00,682.00,22.00,11.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMY,130012002798,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,5.00,134.00,0.00,0.00,141.00,26.00,0.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMY,130012002798,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,50.00,0.00,0.00,52.00,2.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMY,130012002798,2013,Total enrollment,M,0.00,2.00,0.00,8.00,170.00,0.00,0.00,180.00,31.00,2.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,APS-FORREST HILLS ACADEMY,130012002798,2013,Total enrollment,F,0.00,0.00,0.00,2.00,65.00,0.00,0.00,67.00,7.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,92.00,0.00,2.00,96.00,17.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,2.00,2.00,89.00,0.00,0.00,93.00,14.00,0.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2013,Total enrollment,M,0.00,0.00,0.00,11.00,299.00,0.00,2.00,312.00,61.00,2.00,2.00
GA,ATLANTA PUBLIC SCHOOLS,GA,HARPER-ARCHER MIDDLE SCHOOL,130012003029,2013,Total enrollment,F,0.00,0.00,2.00,11.00,284.00,0.00,0.00,297.00,28.00,2.00,5.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,23.00,0.00,0.00,23.00,2.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,2.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2013,Total enrollment,M,0.00,0.00,0.00,0.00,149.00,0.00,2.00,151.00,13.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,130012003031,2013,Total enrollment,F,0.00,0.00,0.00,2.00,179.00,0.00,0.00,181.00,7.00,2.00,0.00
