Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
CT,CANTON SCHOOL DISTRICT,CT,CANTON MIDDLE SCHOOL,090069001376,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
CT,CANTON SCHOOL DISTRICT,CT,CANTON MIDDLE SCHOOL,090069001376,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,11.00,2.00,17.00,2.00,0.00,0.00
CT,CANTON SCHOOL DISTRICT,CT,CANTON MIDDLE SCHOOL,090069001376,2013,Total enrollment,M,0.00,5.00,0.00,5.00,2.00,113.00,0.00,125.00,13.00,0.00,0.00
CT,CANTON SCHOOL DISTRICT,CT,CANTON MIDDLE SCHOOL,090069001376,2013,Total enrollment,F,0.00,5.00,0.00,8.00,8.00,116.00,2.00,139.00,4.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,SIX-SIX MAGNET SCHOOL,090091000340,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,5.00,2.00,2.00,0.00,11.00,8.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,SIX-SIX MAGNET SCHOOL,090091000340,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,5.00,5.00,2.00,0.00,12.00,11.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,SIX-SIX MAGNET SCHOOL,090091000340,2013,Total enrollment,M,0.00,11.00,2.00,80.00,80.00,56.00,5.00,234.00,25.00,8.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,SIX-SIX MAGNET SCHOOL,090091000340,2013,Total enrollment,F,0.00,8.00,0.00,83.00,80.00,59.00,5.00,235.00,19.00,8.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,DEVELOPMENTAL LEARNING CENTER (DLC),090091001554,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,5.00,5.00,0.00,12.00,11.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,DEVELOPMENTAL LEARNING CENTER (DLC),090091001554,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,5.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,DEVELOPMENTAL LEARNING CENTER (DLC),090091001554,2013,Total enrollment,M,0.00,2.00,0.00,8.00,14.00,44.00,0.00,68.00,70.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,DEVELOPMENTAL LEARNING CENTER (DLC),090091001554,2013,Total enrollment,F,0.00,2.00,0.00,2.00,8.00,14.00,0.00,26.00,25.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,PRESCHOOL-PRIMARY LEARNING CENTER (PLC),090091001561,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,2.00,5.00,2.00,0.00,11.00,11.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,PRESCHOOL-PRIMARY LEARNING CENTER (PLC),090091001561,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,PRESCHOOL-PRIMARY LEARNING CENTER (PLC),090091001561,2013,Total enrollment,M,0.00,2.00,0.00,8.00,11.00,14.00,0.00,35.00,34.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,PRESCHOOL-PRIMARY LEARNING CENTER (PLC),090091001561,2013,Total enrollment,F,0.00,2.00,0.00,5.00,5.00,5.00,2.00,19.00,16.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,THERAPEUTIC DAY PROGRAM,090091001573,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,11.00,17.00,20.00,0.00,50.00,47.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,THERAPEUTIC DAY PROGRAM,090091001573,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,5.00,5.00,5.00,0.00,15.00,17.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,THERAPEUTIC DAY PROGRAM,090091001573,2013,Total enrollment,M,0.00,2.00,0.00,23.00,20.00,65.00,8.00,118.00,121.00,0.00,0.00
CT,COOPERATIVE EDUCATIONAL SERVI,CT,THERAPEUTIC DAY PROGRAM,090091001573,2013,Total enrollment,F,0.00,0.00,0.00,5.00,5.00,5.00,2.00,17.00,19.00,0.00,0.00
CT,COVENTRY SCHOOL DISTRICT,CT,CAPT. NATHAN HALE SCHOOL,090096000141,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,20.00,2.00,24.00,5.00,2.00,0.00
CT,COVENTRY SCHOOL DISTRICT,CT,CAPT. NATHAN HALE SCHOOL,090096000141,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,26.00,2.00,30.00,5.00,2.00,0.00
CT,COVENTRY SCHOOL DISTRICT,CT,CAPT. NATHAN HALE SCHOOL,090096000141,2013,Total enrollment,M,0.00,2.00,0.00,8.00,2.00,182.00,11.00,205.00,28.00,17.00,0.00
CT,COVENTRY SCHOOL DISTRICT,CT,CAPT. NATHAN HALE SCHOOL,090096000141,2013,Total enrollment,F,2.00,2.00,0.00,11.00,0.00,167.00,8.00,190.00,13.00,8.00,0.00
CT,EAST HADDAM SCHOOL DISTRICT,CT,NATHAN HALE-RAY MIDDLE SCHOOL,090120000198,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,2.00,0.00
CT,EAST HADDAM SCHOOL DISTRICT,CT,NATHAN HALE-RAY MIDDLE SCHOOL,090120000198,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,5.00,0.00
CT,EAST HADDAM SCHOOL DISTRICT,CT,NATHAN HALE-RAY MIDDLE SCHOOL,090120000198,2013,Total enrollment,M,2.00,2.00,0.00,0.00,2.00,242.00,2.00,250.00,52.00,29.00,0.00
CT,EAST HADDAM SCHOOL DISTRICT,CT,NATHAN HALE-RAY MIDDLE SCHOOL,090120000198,2013,Total enrollment,F,0.00,5.00,0.00,5.00,0.00,203.00,0.00,213.00,28.00,14.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Greene-Hills GOAL,090051001661,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Greene-Hills GOAL,090051001661,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Greene-Hills GOAL,090051001661,2015,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Greene-Hills GOAL,090051001661,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Chippens Hill Middle School Functional Program,090051001748,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Chippens Hill Middle School Functional Program,090051001748,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Chippens Hill Middle School Functional Program,090051001748,2015,Total enrollment,M,0.00,0.00,0.00,5.00,0.00,5.00,0.00,10.00,7.00,0.00,2.00
CT,BRISTOL SCHOOL DISTRICT,CT,Chippens Hill Middle School Functional Program,090051001748,2015,Total enrollment,F,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,4.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,CHMS GOAL,090051001753,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,CHMS GOAL,090051001753,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,CHMS GOAL,090051001753,2015,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,2.00,0.00,6.00,7.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,CHMS GOAL,090051001753,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Northeast MS/GOAL,090051001796,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Northeast MS/GOAL,090051001796,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Northeast MS/GOAL,090051001796,2015,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,4.00,0.00,0.00
CT,BRISTOL SCHOOL DISTRICT,CT,Northeast MS/GOAL,090051001796,2015,Total enrollment,F,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00,0.00,0.00
CT,BROOKLYN SCHOOL DISTRICT,CT,Brooklyn Middle School,090057000114,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,8.00,0.00,10.00,5.00,0.00,0.00
CT,BROOKLYN SCHOOL DISTRICT,CT,Brooklyn Middle School,090057000114,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,14.00,2.00,18.00,2.00,0.00,0.00
CT,BROOKLYN SCHOOL DISTRICT,CT,Brooklyn Middle School,090057000114,2015,Total enrollment,M,2.00,0.00,0.00,8.00,5.00,161.00,2.00,178.00,16.00,0.00,0.00
CT,BROOKLYN SCHOOL DISTRICT,CT,Brooklyn Middle School,090057000114,2015,Total enrollment,F,0.00,2.00,0.00,11.00,2.00,179.00,8.00,202.00,13.00,0.00,0.00
CT,COVENTRY SCHOOL DISTRICT,CT,Capt. Nathan Hale School,090096000141,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,2.00,2.00,0.00
CT,COVENTRY SCHOOL DISTRICT,CT,Capt. Nathan Hale School,090096000141,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,11.00,2.00,15.00,2.00,2.00,0.00
CT,COVENTRY SCHOOL DISTRICT,CT,Capt. Nathan Hale School,090096000141,2015,Total enrollment,M,0.00,0.00,0.00,8.00,2.00,173.00,11.00,194.00,28.00,23.00,0.00
CT,COVENTRY SCHOOL DISTRICT,CT,Capt. Nathan Hale School,090096000141,2015,Total enrollment,F,2.00,2.00,0.00,11.00,2.00,176.00,8.00,201.00,22.00,8.00,0.00
CT,DANBURY SCHOOL DISTRICT,CT,Broadview Middle School,090102000149,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,17.00,2.00,14.00,2.00,37.00,14.00,2.00,2.00
CT,DANBURY SCHOOL DISTRICT,CT,Broadview Middle School,090102000149,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,11.00,0.00,20.00,2.00,33.00,8.00,2.00,2.00
CT,DANBURY SCHOOL DISTRICT,CT,Broadview Middle School,090102000149,2015,Total enrollment,M,0.00,29.00,0.00,254.00,38.00,185.00,17.00,523.00,103.00,14.00,62.00
CT,DANBURY SCHOOL DISTRICT,CT,Broadview Middle School,090102000149,2015,Total enrollment,F,0.00,41.00,2.00,230.00,38.00,185.00,11.00,507.00,55.00,11.00,53.00
CT,EAST HARTFORD SCHOOL DISTRICT,CT,EAST HARTFORD MIDDLE SCHOOL,090126000197,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,26.00,23.00,14.00,0.00,65.00,2.00,2.00,2.00
CT,EAST HARTFORD SCHOOL DISTRICT,CT,EAST HARTFORD MIDDLE SCHOOL,090126000197,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,32.00,20.00,14.00,0.00,68.00,2.00,2.00,2.00
CT,EAST HARTFORD SCHOOL DISTRICT,CT,EAST HARTFORD MIDDLE SCHOOL,090126000197,2013,Total enrollment,M,2.00,32.00,0.00,233.00,224.00,92.00,0.00,583.00,76.00,17.00,62.00
CT,EAST HARTFORD SCHOOL DISTRICT,CT,EAST HARTFORD MIDDLE SCHOOL,090126000197,2013,Total enrollment,F,2.00,32.00,0.00,200.00,200.00,86.00,0.00,520.00,82.00,17.00,44.00
CT,EAST HARTFORD SCHOOL DISTRICT,CT,WOODLAND SCHOOL,090126000205,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,EAST HARTFORD SCHOOL DISTRICT,CT,WOODLAND SCHOOL,090126000205,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CT,EAST HARTFORD SCHOOL DISTRICT,CT,WOODLAND SCHOOL,090126000205,2013,Total enrollment,M,2.00,0.00,0.00,74.00,50.00,38.00,0.00,164.00,148.00,11.00,2.00
CT,EAST HARTFORD SCHOOL DISTRICT,CT,WOODLAND SCHOOL,090126000205,2013,Total enrollment,F,0.00,0.00,0.00,17.00,11.00,8.00,0.00,36.00,28.00,5.00,2.00
CT,EASTFORD SCHOOL DISTRICT,CT,EASTFORD ELEMENTARY SCHOOL,090138000232,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
CT,EASTFORD SCHOOL DISTRICT,CT,EASTFORD ELEMENTARY SCHOOL,090138000232,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,5.00,0.00,7.00,2.00,0.00,0.00
CT,EASTFORD SCHOOL DISTRICT,CT,EASTFORD ELEMENTARY SCHOOL,090138000232,2013,Total enrollment,M,2.00,0.00,0.00,0.00,0.00,74.00,2.00,78.00,13.00,2.00,0.00
CT,EASTFORD SCHOOL DISTRICT,CT,EASTFORD ELEMENTARY SCHOOL,090138000232,2013,Total enrollment,F,2.00,2.00,0.00,2.00,2.00,68.00,2.00,78.00,10.00,0.00,0.00
CT,ELLINGTON SCHOOL DISTRICT,CT,ELLINGTON MIDDLE SCHOOL,090144000238,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,20.00,2.00,26.00,8.00,0.00,0.00
CT,ELLINGTON SCHOOL DISTRICT,CT,ELLINGTON MIDDLE SCHOOL,090144000238,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,2.00,20.00,2.00,28.00,5.00,2.00,2.00
CT,ELLINGTON SCHOOL DISTRICT,CT,ELLINGTON MIDDLE SCHOOL,090144000238,2013,Total enrollment,M,0.00,5.00,0.00,11.00,11.00,176.00,8.00,211.00,31.00,8.00,0.00
CT,ELLINGTON SCHOOL DISTRICT,CT,ELLINGTON MIDDLE SCHOOL,090144000238,2013,Total enrollment,F,0.00,11.00,0.00,11.00,11.00,158.00,5.00,196.00,16.00,5.00,2.00
CT,GRANBY SCHOOL DISTRICT,CT,GRANBY MEMORIAL MIDDLE SCHOOL,090168000291,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,2.00,5.00,0.00,9.00,2.00,0.00,0.00
CT,GRANBY SCHOOL DISTRICT,CT,GRANBY MEMORIAL MIDDLE SCHOOL,090168000291,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,0.00,8.00,0.00,12.00,2.00,2.00,0.00
CT,GRANBY SCHOOL DISTRICT,CT,GRANBY MEMORIAL MIDDLE SCHOOL,090168000291,2013,Total enrollment,M,2.00,2.00,0.00,2.00,8.00,149.00,5.00,168.00,16.00,11.00,0.00
CT,GRANBY SCHOOL DISTRICT,CT,GRANBY MEMORIAL MIDDLE SCHOOL,090168000291,2013,Total enrollment,F,0.00,5.00,0.00,11.00,5.00,140.00,5.00,166.00,10.00,8.00,2.00
CT,DANBURY SCHOOL DISTRICT,CT,Rogers Park Middle School,090102000160,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,17.00,2.00,14.00,2.00,37.00,11.00,0.00,8.00
