Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,DOUGLAS UPPER ELEMENTARY SCHOOL,560214000352,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,0.00,17.00,0.00,19.00,8.00,0.00,0.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,DOUGLAS UPPER ELEMENTARY SCHOOL,560214000352,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,17.00,0.00,19.00,5.00,0.00,0.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,DOUGLAS UPPER ELEMENTARY SCHOOL,560214000352,2013,Total enrollment,M,5.00,2.00,0.00,8.00,2.00,116.00,2.00,135.00,34.00,2.00,0.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,DOUGLAS UPPER ELEMENTARY SCHOOL,560214000352,2013,Total enrollment,F,2.00,2.00,0.00,14.00,0.00,104.00,0.00,122.00,16.00,0.00,0.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,DOUGLAS MIDDLE SCHOOL,560214000368,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,5.00,2.00,86.00,0.00,95.00,20.00,2.00,0.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,DOUGLAS MIDDLE SCHOOL,560214000368,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,11.00,0.00,86.00,0.00,97.00,14.00,5.00,2.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,DOUGLAS MIDDLE SCHOOL,560214000368,2013,Total enrollment,M,2.00,2.00,0.00,11.00,2.00,173.00,0.00,190.00,43.00,2.00,2.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,DOUGLAS MIDDLE SCHOOL,560214000368,2013,Total enrollment,F,2.00,0.00,0.00,17.00,0.00,161.00,0.00,180.00,25.00,5.00,5.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,WALKER CREEK ELEMENTARY,560214000540,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,WALKER CREEK ELEMENTARY,560214000540,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,WALKER CREEK ELEMENTARY,560214000540,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
WY,CONVERSE COUNTY SCHOOL DISTRICT #1,WY,WALKER CREEK ELEMENTARY,560214000540,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
