Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
AR,COVENANT KEEPERS MIDDLE CHARTER,AR,COVENANT KEEPERS CHARTER,050039701469,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
AR,COVENANT KEEPERS MIDDLE CHARTER,AR,COVENANT KEEPERS CHARTER,050039701469,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
AR,COVENANT KEEPERS MIDDLE CHARTER,AR,COVENANT KEEPERS CHARTER,050039701469,2013,Total enrollment,M,0.00,0.00,0.00,41.00,50.00,0.00,0.00,91.00,7.00,2.00,26.00
AR,COVENANT KEEPERS MIDDLE CHARTER,AR,COVENANT KEEPERS CHARTER,050039701469,2013,Total enrollment,F,0.00,0.00,0.00,32.00,47.00,0.00,0.00,79.00,4.00,0.00,8.00
AR,ESTEM HIGH CHARTER,AR,ESTEM MIDDLE SCHOOL,050039801467,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AR,ESTEM HIGH CHARTER,AR,ESTEM MIDDLE SCHOOL,050039801467,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AR,ESTEM HIGH CHARTER,AR,ESTEM MIDDLE SCHOOL,050039801467,2013,Total enrollment,M,0.00,8.00,0.00,14.00,101.00,119.00,11.00,253.00,4.00,5.00,2.00
AR,ESTEM HIGH CHARTER,AR,ESTEM MIDDLE SCHOOL,050039801467,2013,Total enrollment,F,0.00,5.00,0.00,20.00,113.00,95.00,14.00,247.00,0.00,2.00,2.00
AR,LISA ACADEMY NORTH CHARTER,AR,LISA ACADEMY NORTH MIDDLE,050039901473,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
AR,LISA ACADEMY NORTH CHARTER,AR,LISA ACADEMY NORTH MIDDLE,050039901473,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
AR,LISA ACADEMY NORTH CHARTER,AR,LISA ACADEMY NORTH MIDDLE,050039901473,2013,Total enrollment,M,2.00,11.00,2.00,8.00,26.00,35.00,2.00,86.00,10.00,8.00,0.00
AR,LISA ACADEMY NORTH CHARTER,AR,LISA ACADEMY NORTH MIDDLE,050039901473,2013,Total enrollment,F,0.00,11.00,0.00,5.00,26.00,32.00,5.00,79.00,4.00,0.00,2.00
AR,BARTON-LEXA SCHOOL DISTRICT,AR,BARTON HIGH SCHOOL,050273000040,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,8.00,20.00,0.00,30.00,0.00,0.00,0.00
AR,BARTON-LEXA SCHOOL DISTRICT,AR,BARTON HIGH SCHOOL,050273000040,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,5.00,11.00,0.00,16.00,0.00,0.00,0.00
AR,BARTON-LEXA SCHOOL DISTRICT,AR,BARTON HIGH SCHOOL,050273000040,2013,Total enrollment,M,2.00,2.00,0.00,2.00,89.00,113.00,0.00,208.00,0.00,2.00,0.00
AR,BARTON-LEXA SCHOOL DISTRICT,AR,BARTON HIGH SCHOOL,050273000040,2013,Total enrollment,F,0.00,2.00,0.00,2.00,71.00,122.00,0.00,197.00,0.00,0.00,0.00
AR,BAUXITE SCHOOL DISTRICT,AR,BAUXITE MIDDLE SCHOOL,050279001536,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
AR,BAUXITE SCHOOL DISTRICT,AR,BAUXITE MIDDLE SCHOOL,050279001536,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
AR,BAUXITE SCHOOL DISTRICT,AR,BAUXITE MIDDLE SCHOOL,050279001536,2013,Total enrollment,M,2.00,0.00,0.00,8.00,8.00,257.00,5.00,280.00,31.00,20.00,0.00
