Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
NC,BEAUFORT COUNTY SCHOOLS,NC,CHOCOWINITY PRIMARY,370033002106,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,5.00,23.00,2.00,32.00,11.00,0.00,0.00
NC,BEAUFORT COUNTY SCHOOLS,NC,CHOCOWINITY PRIMARY,370033002106,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,14.00,2.00,20.00,2.00,2.00,2.00
NC,BEAUFORT COUNTY SCHOOLS,NC,CHOCOWINITY PRIMARY,370033002106,2013,Total enrollment,M,0.00,2.00,0.00,35.00,80.00,155.00,17.00,289.00,52.00,0.00,17.00
NC,BEAUFORT COUNTY SCHOOLS,NC,CHOCOWINITY PRIMARY,370033002106,2013,Total enrollment,F,0.00,2.00,0.00,35.00,74.00,128.00,11.00,250.00,19.00,2.00,14.00
NC,BEAUFORT COUNTY SCHOOLS,NC,NORTHSIDE HIGH,370033002224,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,38.00,0.00,43.00,5.00,0.00,0.00
NC,BEAUFORT COUNTY SCHOOLS,NC,NORTHSIDE HIGH,370033002224,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,5.00,5.00,17.00,0.00,27.00,2.00,2.00,0.00
NC,BEAUFORT COUNTY SCHOOLS,NC,NORTHSIDE HIGH,370033002224,2013,Total enrollment,M,0.00,0.00,0.00,14.00,50.00,158.00,2.00,224.00,34.00,2.00,2.00
NC,BEAUFORT COUNTY SCHOOLS,NC,NORTHSIDE HIGH,370033002224,2013,Total enrollment,F,0.00,0.00,0.00,29.00,38.00,149.00,2.00,218.00,16.00,5.00,8.00
NC,BEAUFORT COUNTY SCHOOLS,NC,CHOCOWINITY MIDDLE,370033002503,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,5.00,17.00,2.00,26.00,8.00,2.00,0.00
NC,BEAUFORT COUNTY SCHOOLS,NC,CHOCOWINITY MIDDLE,370033002503,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,5.00,14.00,2.00,21.00,2.00,2.00,0.00
NC,BEAUFORT COUNTY SCHOOLS,NC,CHOCOWINITY MIDDLE,370033002503,2013,Total enrollment,M,0.00,0.00,0.00,35.00,56.00,116.00,11.00,218.00,37.00,5.00,8.00
NC,BEAUFORT COUNTY SCHOOLS,NC,CHOCOWINITY MIDDLE,370033002503,2013,Total enrollment,F,0.00,0.00,0.00,26.00,62.00,122.00,14.00,224.00,19.00,5.00,5.00
NC,BEAUFORT COUNTY SCHOOLS,NC,SOUTHSIDE HIGH,370033002504,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,5.00,20.00,35.00,2.00,64.00,14.00,2.00,0.00
NC,BEAUFORT COUNTY SCHOOLS,NC,SOUTHSIDE HIGH,370033002504,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,11.00,23.00,2.00,36.00,2.00,0.00,0.00
NC,BEAUFORT COUNTY SCHOOLS,NC,SOUTHSIDE HIGH,370033002504,2013,Total enrollment,M,2.00,0.00,0.00,17.00,77.00,107.00,17.00,220.00,37.00,2.00,2.00
NC,BEAUFORT COUNTY SCHOOLS,NC,SOUTHSIDE HIGH,370033002504,2013,Total enrollment,F,0.00,0.00,0.00,11.00,74.00,98.00,11.00,194.00,13.00,0.00,0.00
