Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Jim Bridger Middle School,320006000057,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,89.00,17.00,11.00,5.00,124.00,20.00,5.00,44.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Jim Bridger Middle School,320006000057,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,2.00,89.00,23.00,8.00,2.00,124.00,11.00,0.00,29.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Jim Bridger Middle School,320006000057,2015,Total enrollment,M,2.00,20.00,2.00,566.00,89.00,68.00,26.00,773.00,88.00,14.00,212.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Jim Bridger Middle School,320006000057,2015,Total enrollment,F,2.00,20.00,2.00,533.00,83.00,44.00,17.00,701.00,55.00,2.00,167.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,John C  Fremont MS,320006000059,2015,Students absent 15 or more school dates during school year,M,2.00,2.00,0.00,50.00,17.00,17.00,5.00,93.00,20.00,2.00,29.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,John C  Fremont MS,320006000059,2015,Students absent 15 or more school dates during school year,F,2.00,2.00,2.00,41.00,23.00,5.00,5.00,80.00,11.00,2.00,20.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,John C  Fremont MS,320006000059,2015,Total enrollment,M,2.00,14.00,8.00,290.00,62.00,32.00,11.00,419.00,73.00,2.00,161.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,John C  Fremont MS,320006000059,2015,Total enrollment,F,2.00,17.00,2.00,272.00,53.00,26.00,8.00,380.00,28.00,2.00,116.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,K O Knudson Junior High School,320006000062,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,2.00,71.00,14.00,14.00,8.00,111.00,17.00,2.00,35.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,K O Knudson Junior High School,320006000062,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,2.00,83.00,20.00,17.00,11.00,135.00,5.00,2.00,29.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,K O Knudson Junior High School,320006000062,2015,Total enrollment,M,2.00,20.00,2.00,398.00,47.00,68.00,20.00,557.00,73.00,14.00,143.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,K O Knudson Junior High School,320006000062,2015,Total enrollment,F,2.00,29.00,5.00,512.00,71.00,113.00,41.00,773.00,34.00,14.00,116.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Jeffrey Behavior Jr/Sr High School,320006000083,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,14.00,20.00,2.00,0.00,36.00,5.00,0.00,5.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Jeffrey Behavior Jr/Sr High School,320006000083,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,11.00,2.00,2.00,17.00,2.00,0.00,2.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Jeffrey Behavior Jr/Sr High School,320006000083,2015,Total enrollment,M,0.00,0.00,0.00,14.00,20.00,2.00,0.00,36.00,7.00,0.00,5.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Jeffrey Behavior Jr/Sr High School,320006000083,2015,Total enrollment,F,0.00,0.00,0.00,2.00,8.00,2.00,2.00,14.00,0.00,0.00,2.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Theron L Swainston Middle School,320006000084,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,2.00,62.00,50.00,23.00,14.00,151.00,41.00,5.00,23.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Theron L Swainston Middle School,320006000084,2015,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,74.00,41.00,14.00,11.00,144.00,20.00,5.00,20.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Theron L Swainston Middle School,320006000084,2015,Total enrollment,M,0.00,17.00,11.00,302.00,176.00,74.00,32.00,612.00,118.00,11.00,113.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Theron L Swainston Middle School,320006000084,2015,Total enrollment,F,5.00,20.00,2.00,266.00,158.00,47.00,29.00,527.00,64.00,5.00,83.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Robert O Gibson Middle School,320006000094,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,2.00,68.00,23.00,20.00,2.00,117.00,23.00,2.00,32.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Robert O Gibson Middle School,320006000094,2015,Students absent 15 or more school dates during school year,F,2.00,2.00,2.00,80.00,11.00,17.00,5.00,119.00,11.00,5.00,26.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Robert O Gibson Middle School,320006000094,2015,Total enrollment,M,0.00,23.00,5.00,422.00,53.00,47.00,8.00,558.00,67.00,11.00,176.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Robert O Gibson Middle School,320006000094,2015,Total enrollment,F,2.00,14.00,5.00,524.00,56.00,56.00,17.00,674.00,52.00,8.00,158.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Laughlin Jr/Sr High School,320006000408,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,26.00,5.00,20.00,5.00,56.00,17.00,0.00,2.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Laughlin Jr/Sr High School,320006000408,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,14.00,5.00,26.00,5.00,52.00,5.00,0.00,5.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Laughlin Jr/Sr High School,320006000408,2015,Total enrollment,M,0.00,5.00,0.00,71.00,8.00,77.00,20.00,181.00,40.00,0.00,14.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Laughlin Jr/Sr High School,320006000408,2015,Total enrollment,F,2.00,2.00,0.00,44.00,14.00,89.00,17.00,168.00,13.00,2.00,11.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,West Prepatory Academy at Charlles I West Hall Sec,320006000460,2015,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,74.00,68.00,17.00,8.00,169.00,41.00,8.00,38.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,West Prepatory Academy at Charlles I West Hall Sec,320006000460,2015,Students absent 15 or more school dates during school year,F,2.00,2.00,2.00,71.00,83.00,5.00,8.00,173.00,26.00,2.00,23.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,West Prepatory Academy at Charlles I West Hall Sec,320006000460,2015,Total enrollment,M,2.00,11.00,2.00,443.00,197.00,26.00,17.00,698.00,127.00,8.00,185.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,West Prepatory Academy at Charlles I West Hall Sec,320006000460,2015,Total enrollment,F,2.00,14.00,5.00,410.00,209.00,14.00,17.00,671.00,70.00,5.00,134.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Lied Middle School,320006000461,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,2.00,20.00,17.00,29.00,5.00,73.00,14.00,2.00,5.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Lied Middle School,320006000461,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,2.00,23.00,23.00,23.00,5.00,78.00,17.00,2.00,5.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Lied Middle School,320006000461,2015,Total enrollment,M,2.00,23.00,14.00,164.00,101.00,179.00,44.00,527.00,70.00,17.00,50.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Lied Middle School,320006000461,2015,Total enrollment,F,2.00,23.00,11.00,173.00,113.00,158.00,47.00,527.00,46.00,5.00,47.00
NV,CLARK COUNTY SCHOOL DISTRICT,NV,Duane D Keller Middle School,320006000462,2015,Students absent 15 or more school dates during school year,M,2.00,5.00,0.00,80.00,29.00,20.00,5.00,141.00,29.00,5.00,38.00
