Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
ID,WILDER DISTRICT,ID,WILDER MIDDLE/HIGH SCHOOL,160348000530,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ID,WILDER DISTRICT,ID,WILDER MIDDLE/HIGH SCHOOL,160348000530,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ID,WILDER DISTRICT,ID,WILDER MIDDLE/HIGH SCHOOL,160348000530,2013,Total enrollment,M,0.00,0.00,0.00,80.00,0.00,17.00,2.00,99.00,10.00,0.00,0.00
ID,WILDER DISTRICT,ID,WILDER MIDDLE/HIGH SCHOOL,160348000530,2013,Total enrollment,F,0.00,0.00,0.00,71.00,0.00,17.00,2.00,90.00,7.00,0.00,0.00
ID,IDAHO VIRTUAL ACADEMY,ID,IDAHO VIRTUAL ACADEMY,160000400859,2015,Students absent 15 or more school dates during school year,M,8.00,2.00,0.00,2.00,2.00,29.00,0.00,43.00,2.00,14.00,0.00
ID,IDAHO VIRTUAL ACADEMY,ID,IDAHO VIRTUAL ACADEMY,160000400859,2015,Students absent 15 or more school dates during school year,F,17.00,0.00,2.00,5.00,2.00,35.00,0.00,61.00,2.00,8.00,0.00
ID,IDAHO VIRTUAL ACADEMY,ID,IDAHO VIRTUAL ACADEMY,160000400859,2015,Total enrollment,M,227.00,11.00,5.00,56.00,14.00,620.00,0.00,933.00,139.00,29.00,2.00
ID,IDAHO VIRTUAL ACADEMY,ID,IDAHO VIRTUAL ACADEMY,160000400859,2015,Total enrollment,F,239.00,14.00,2.00,71.00,17.00,698.00,0.00,1041.00,91.00,26.00,0.00
ID,ROLLING HILLS PUBLIC CHARTER SCHOOL,ID,ROLLING HILLS PUBLIC CHARTER,160000600863,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
ID,ROLLING HILLS PUBLIC CHARTER SCHOOL,ID,ROLLING HILLS PUBLIC CHARTER,160000600863,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
ID,ROLLING HILLS PUBLIC CHARTER SCHOOL,ID,ROLLING HILLS PUBLIC CHARTER,160000600863,2015,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,110.00,11.00,123.00,28.00,8.00,5.00
ID,ROLLING HILLS PUBLIC CHARTER SCHOOL,ID,ROLLING HILLS PUBLIC CHARTER,160000600863,2015,Total enrollment,F,0.00,2.00,0.00,2.00,0.00,95.00,23.00,122.00,10.00,5.00,2.00
ID,COMPASS CHARTER SCHOOL,ID,COMPASS PUBLIC CHARTER SCHOOL JR./SR. HIGH,160000701074,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,2.00,7.00,2.00,2.00,0.00
ID,COMPASS CHARTER SCHOOL,ID,COMPASS PUBLIC CHARTER SCHOOL JR./SR. HIGH,160000701074,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,2.00,7.00,0.00,0.00,0.00
ID,COMPASS CHARTER SCHOOL,ID,COMPASS PUBLIC CHARTER SCHOOL JR./SR. HIGH,160000701074,2015,Total enrollment,M,2.00,2.00,2.00,2.00,2.00,113.00,14.00,137.00,4.00,5.00,0.00
ID,COMPASS CHARTER SCHOOL,ID,COMPASS PUBLIC CHARTER SCHOOL JR./SR. HIGH,160000701074,2015,Total enrollment,F,0.00,8.00,2.00,5.00,2.00,119.00,17.00,153.00,0.00,8.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,ELK CITY PUBLIC SCHOOL,160013900933,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,ELK CITY PUBLIC SCHOOL,160013900933,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,ELK CITY PUBLIC SCHOOL,160013900933,2015,Total enrollment,M,2.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,ELK CITY PUBLIC SCHOOL,160013900933,2015,Total enrollment,F,2.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,CLEARWATER VALLEY JR-SR,160013900936,2015,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,5.00,0.00,35.00,0.00,42.00,11.00,5.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,CLEARWATER VALLEY JR-SR,160013900936,2015,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,0.00,0.00,32.00,2.00,38.00,2.00,0.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,CLEARWATER VALLEY JR-SR,160013900936,2015,Total enrollment,M,8.00,0.00,0.00,11.00,2.00,86.00,5.00,112.00,16.00,8.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,CLEARWATER VALLEY JR-SR,160013900936,2015,Total enrollment,F,5.00,2.00,2.00,2.00,2.00,62.00,5.00,80.00,4.00,2.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,GRANGEVILLE ELEM/MIDDLE SCHOOL,160013900946,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,2.00,2.00,0.00,44.00,2.00,50.00,17.00,5.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,GRANGEVILLE ELEM/MIDDLE SCHOOL,160013900946,2015,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,5.00,2.00,44.00,0.00,53.00,2.00,2.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,GRANGEVILLE ELEM/MIDDLE SCHOOL,160013900946,2015,Total enrollment,M,5.00,2.00,2.00,8.00,0.00,269.00,5.00,291.00,64.00,14.00,0.00
ID,MOUNTAIN VIEW SCHOOL DISTRICT,ID,GRANGEVILLE ELEM/MIDDLE SCHOOL,160013900946,2015,Total enrollment,F,2.00,2.00,0.00,14.00,2.00,227.00,2.00,249.00,28.00,5.00,0.00
ID,RIRIE JOINT DISTRICT,ID,RIRIE JR/SR HIGH SCHOOL,160279000429,2017,Students absent 15 or more school dates during school year,M,,,,1.00,,3.00,1.00,5.00,1.00,1.00,1.00
ID,RIRIE JOINT DISTRICT,ID,RIRIE JR/SR HIGH SCHOOL,160279000429,2017,Students absent 15 or more school dates during school year,F,,,,1.00,,3.00,,4.00,1.00,1.00,
ID,TWIN FALLS DISTRICT,ID,VERA C O'LEARY MIDDLE SCHOOL,160324000552,2017,Students absent 15 or more school dates during school year,M,1.00,,2.00,,1.00,5.00,2.00,11.00,4.00,1.00,
ID,TWIN FALLS DISTRICT,ID,VERA C O'LEARY MIDDLE SCHOOL,160324000552,2017,Students absent 15 or more school dates during school year,F,,,,,,4.00,2.00,6.00,1.00,1.00,
ID,TWIN FALLS DISTRICT,ID,ROBERT STUART MIDDLE SCHOOL,160324000553,2017,Students absent 15 or more school dates during school year,M,1.00,,,,2.00,6.00,5.00,14.00,4.00,3.00,2.00
ID,TWIN FALLS DISTRICT,ID,ROBERT STUART MIDDLE SCHOOL,160324000553,2017,Students absent 15 or more school dates during school year,F,1.00,,1.00,1.00,2.00,5.00,3.00,13.00,1.00,2.00,2.00
ID,TWIN FALLS DISTRICT,ID,SOUTH HILLS MIDDLE SCHOOL,160324001093,2017,Students absent 15 or more school dates during school year,M,1.00,1.00,,,1.00,8.00,6.00,17.00,5.00,3.00,4.00
ID,TWIN FALLS DISTRICT,ID,SOUTH HILLS MIDDLE SCHOOL,160324001093,2017,Students absent 15 or more school dates during school year,F,,,1.00,2.00,1.00,4.00,6.00,14.00,5.00,2.00,3.00
ID,VALLEY DISTRICT,ID,VALLEY SCHOOL,160327000558,2017,Students absent 15 or more school dates during school year,M,,,,3.00,,2.00,1.00,6.00,1.00,,2.00
ID,VALLEY DISTRICT,ID,VALLEY SCHOOL,160327000558,2017,Students absent 15 or more school dates during school year,F,,,,3.00,,3.00,2.00,8.00,2.00,,1.00
ID,WALLACE DISTRICT,ID,WALLACE JR/SR HIGH SCHOOL,160330000565,2017,Students absent 15 or more school dates during school year,M,1.00,,,,,2.00,2.00,5.00,3.00,,
ID,WALLACE DISTRICT,ID,WALLACE JR/SR HIGH SCHOOL,160330000565,2017,Students absent 15 or more school dates during school year,F,,,,,,3.00,,3.00,1.00,,
ID,WEISER DISTRICT,ID,WEISER MIDDLE SCHOOL,160333000569,2017,Students absent 15 or more school dates during school year,M,1.00,,,,,1.00,5.00,7.00,3.00,1.00,2.00
ID,WEISER DISTRICT,ID,WEISER MIDDLE SCHOOL,160333000569,2017,Students absent 15 or more school dates during school year,F,,,,,,3.00,2.00,5.00,1.00,1.00,1.00
ID,WENDELL DISTRICT,ID,WENDELL MIDDLE SCHOOL,160336000571,2017,Students absent 15 or more school dates during school year,M,,,,,,5.00,4.00,9.00,3.00,2.00,2.00
ID,WENDELL DISTRICT,ID,WENDELL MIDDLE SCHOOL,160336000571,2017,Students absent 15 or more school dates during school year,F,1.00,,,3.00,,2.00,3.00,9.00,1.00,,
ID,XAVIER CHARTER SCHOOL,ID,XAVIER CHARTER SCHOOL,160014000949,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00
ID,XAVIER CHARTER SCHOOL,ID,XAVIER CHARTER SCHOOL,160014000949,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,2.00,7.00,0.00,2.00,0.00
ID,XAVIER CHARTER SCHOOL,ID,XAVIER CHARTER SCHOOL,160014000949,2015,Total enrollment,M,2.00,5.00,0.00,29.00,2.00,275.00,2.00,315.00,22.00,17.00,0.00
ID,XAVIER CHARTER SCHOOL,ID,XAVIER CHARTER SCHOOL,160014000949,2015,Total enrollment,F,2.00,11.00,0.00,23.00,0.00,338.00,2.00,376.00,10.00,17.00,0.00
ID,VISION CHARTER SCHOOL,ID,VISION CHARTER SCHOOL,160014100942,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,17.00,0.00,17.00,2.00,2.00,0.00
ID,VISION CHARTER SCHOOL,ID,VISION CHARTER SCHOOL,160014100942,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,20.00,0.00,22.00,2.00,5.00,0.00
