Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
MT,HELMVILLE ELEM,MT,HELMVILLE SCHOOL,301389000433,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT,HELMVILLE ELEM,MT,HELMVILLE SCHOOL,301389000433,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT,HELMVILLE ELEM,MT,HELMVILLE SCHOOL,301389000433,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
MT,HELMVILLE ELEM,MT,HELMVILLE SCHOOL,301389000433,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,4.00,0.00,0.00
MT,COTTONWOOD ELEM,MT,COTTONWOOD SCHOOL,301415000439,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MT,COTTONWOOD ELEM,MT,COTTONWOOD SCHOOL,301415000439,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MT,COTTONWOOD ELEM,MT,COTTONWOOD SCHOOL,301415000439,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00,0.00,0.00
MT,COTTONWOOD ELEM,MT,COTTONWOOD SCHOOL,301415000439,2013,Total enrollment,F,2.00,0.00,0.00,0.00,0.00,11.00,0.00,13.00,0.00,0.00,0.00
MT,KALISPELL ELEM,MT,KALISPELL MIDDLE SCHOOL,301545000086,2013,Students absent 15 or more school dates during school year,M,5.00,2.00,0.00,5.00,2.00,116.00,0.00,130.00,17.00,2.00,0.00
MT,KALISPELL ELEM,MT,KALISPELL MIDDLE SCHOOL,301545000086,2013,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,5.00,2.00,110.00,0.00,121.00,14.00,2.00,2.00
MT,KALISPELL ELEM,MT,KALISPELL MIDDLE SCHOOL,301545000086,2013,Total enrollment,M,17.00,8.00,2.00,14.00,5.00,512.00,0.00,558.00,76.00,14.00,2.00
MT,KALISPELL ELEM,MT,KALISPELL MIDDLE SCHOOL,301545000086,2013,Total enrollment,F,8.00,5.00,2.00,14.00,5.00,467.00,0.00,501.00,46.00,2.00,2.00
MT,SWAN LAKE-SALMON ELEM,MT,SALMON PRAIRIE SCHOOL,301593000489,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT,SWAN LAKE-SALMON ELEM,MT,SALMON PRAIRIE SCHOOL,301593000489,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT,SWAN LAKE-SALMON ELEM,MT,SALMON PRAIRIE SCHOOL,301593000489,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MT,SWAN LAKE-SALMON ELEM,MT,SALMON PRAIRIE SCHOOL,301593000489,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MT,LAMBERT H S,MT,LAMBERT HIGH SCHOOL,301602000493,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT,LAMBERT H S,MT,LAMBERT HIGH SCHOOL,301602000493,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT,LAMBERT H S,MT,LAMBERT HIGH SCHOOL,301602000493,2013,Total enrollment,M,2.00,0.00,0.00,0.00,0.00,20.00,0.00,22.00,4.00,0.00,0.00
MT,LAMBERT H S,MT,LAMBERT HIGH SCHOOL,301602000493,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00,2.00,0.00
MT,LIBBY K-12 SCHOOLS,MT,LIBBY MIDDLE SCHOOL,301653000517,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00
MT,LIBBY K-12 SCHOOLS,MT,LIBBY MIDDLE SCHOOL,301653000517,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,0.00,0.00,8.00,0.00,10.00,0.00,0.00,0.00
MT,LIBBY K-12 SCHOOLS,MT,LIBBY MIDDLE SCHOOL,301653000517,2013,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,83.00,2.00,89.00,0.00,0.00,0.00
MT,LIBBY K-12 SCHOOLS,MT,LIBBY MIDDLE SCHOOL,301653000517,2013,Total enrollment,F,2.00,0.00,0.00,2.00,0.00,74.00,2.00,80.00,0.00,0.00,0.00
MT,LOLO ELEM,MT,LOLO MIDDLE SCHOOL,301713000821,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,2.00,0.00,0.00
MT,LOLO ELEM,MT,LOLO MIDDLE SCHOOL,301713000821,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,26.00,0.00,28.00,0.00,0.00,0.00
MT,LOLO ELEM,MT,LOLO MIDDLE SCHOOL,301713000821,2013,Total enrollment,M,5.00,2.00,0.00,11.00,2.00,131.00,2.00,153.00,19.00,8.00,2.00
MT,LOLO ELEM,MT,LOLO MIDDLE SCHOOL,301713000821,2013,Total enrollment,F,0.00,0.00,0.00,5.00,2.00,134.00,2.00,143.00,10.00,2.00,0.00
MT,Missoula Elem,MT,Washington Middle School,301857000581,2015,Students absent 15 or more school dates during school year,M,8.00,0.00,0.00,2.00,2.00,62.00,0.00,74.00,17.00,5.00,2.00
MT,Missoula Elem,MT,Washington Middle School,301857000581,2015,Students absent 15 or more school dates during school year,F,8.00,2.00,0.00,0.00,2.00,50.00,0.00,62.00,5.00,2.00,0.00
MT,Missoula Elem,MT,Washington Middle School,301857000581,2015,Total enrollment,M,20.00,8.00,2.00,8.00,8.00,299.00,0.00,345.00,52.00,17.00,5.00
MT,Missoula Elem,MT,Washington Middle School,301857000581,2015,Total enrollment,F,17.00,8.00,2.00,8.00,8.00,257.00,0.00,300.00,22.00,11.00,2.00
MT,Nashua K-12 Schools,MT,Nashua 7-8,301917001075,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT,Nashua K-12 Schools,MT,Nashua 7-8,301917001075,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT,Nashua K-12 Schools,MT,Nashua 7-8,301917001075,2015,Total enrollment,M,2.00,0.00,0.00,0.00,0.00,14.00,0.00,16.00,7.00,2.00,0.00
MT,Nashua K-12 Schools,MT,Nashua 7-8,301917001075,2015,Total enrollment,F,2.00,0.00,0.00,0.00,0.00,5.00,0.00,7.00,0.00,0.00,0.00
MT,Plevna K-12 Schools,MT,Plevna School,302100000627,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MT,Plevna K-12 Schools,MT,Plevna School,302100000627,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
