Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
AL,FAIRFIELD CITY,AL,FOREST HILLS MIDDLE SCH,010144000517,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00
AL,FAIRFIELD CITY,AL,FOREST HILLS MIDDLE SCH,010144000517,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,0.00
AL,FAIRFIELD CITY,AL,FOREST HILLS MIDDLE SCH,010144000517,2013,Total enrollment,M,0.00,0.00,0.00,2.00,89.00,2.00,0.00,93.00,22.00,0.00,2.00
AL,FAIRFIELD CITY,AL,FOREST HILLS MIDDLE SCH,010144000517,2013,Total enrollment,F,0.00,0.00,0.00,0.00,104.00,0.00,0.00,104.00,19.00,0.00,0.00
AL,FLORENCE CITY,AL,FLORENCE MIDDLE SCH,010153000536,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,23.00,38.00,2.00,65.00,2.00,0.00,2.00
AL,FLORENCE CITY,AL,FLORENCE MIDDLE SCH,010153000536,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,17.00,23.00,5.00,45.00,0.00,0.00,0.00
AL,FLORENCE CITY,AL,FLORENCE MIDDLE SCH,010153000536,2013,Total enrollment,M,0.00,5.00,0.00,17.00,122.00,182.00,8.00,334.00,37.00,5.00,20.00
AL,FLORENCE CITY,AL,FLORENCE MIDDLE SCH,010153000536,2013,Total enrollment,F,0.00,5.00,0.00,26.00,131.00,191.00,5.00,358.00,16.00,0.00,17.00
AL,GUNTERSVILLE CITY,AL,GUNTERSVILLE MIDDLE SCH,010169000579,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,53.00,2.00,59.00,2.00,0.00,0.00
AL,GUNTERSVILLE CITY,AL,GUNTERSVILLE MIDDLE SCH,010169000579,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,2.00,44.00,2.00,52.00,2.00,0.00,0.00
AL,GUNTERSVILLE CITY,AL,GUNTERSVILLE MIDDLE SCH,010169000579,2013,Total enrollment,M,0.00,2.00,5.00,17.00,20.00,200.00,5.00,249.00,13.00,2.00,5.00
AL,GUNTERSVILLE CITY,AL,GUNTERSVILLE MIDDLE SCH,010169000579,2013,Total enrollment,F,2.00,8.00,2.00,8.00,17.00,185.00,5.00,227.00,7.00,0.00,2.00
AL,HALEYVILLE CITY,AL,HALEYVILLE MIDDLE SCH,010172001885,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
AL,HALEYVILLE CITY,AL,HALEYVILLE MIDDLE SCH,010172001885,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
AL,HALEYVILLE CITY,AL,HALEYVILLE MIDDLE SCH,010172001885,2013,Total enrollment,M,2.00,2.00,0.00,14.00,5.00,182.00,2.00,207.00,28.00,2.00,2.00
AL,HALEYVILLE CITY,AL,HALEYVILLE MIDDLE SCH,010172001885,2013,Total enrollment,F,0.00,2.00,0.00,8.00,2.00,164.00,8.00,184.00,13.00,0.00,2.00
AL,HUNTSVILLE CITY,AL,ACAD FOR ACADEMICS & ARTS,010180000620,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,2.00,14.00,8.00,2.00,28.00,20.00,0.00,0.00
AL,HUNTSVILLE CITY,AL,ACAD FOR ACADEMICS & ARTS,010180000620,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,2.00,17.00,17.00,2.00,40.00,20.00,0.00,0.00
AL,HUNTSVILLE CITY,AL,ACAD FOR ACADEMICS & ARTS,010180000620,2013,Total enrollment,M,2.00,2.00,0.00,11.00,116.00,101.00,11.00,243.00,130.00,0.00,2.00
AL,HUNTSVILLE CITY,AL,ACAD FOR ACADEMICS & ARTS,010180000620,2013,Total enrollment,F,2.00,5.00,0.00,11.00,122.00,125.00,14.00,279.00,100.00,8.00,5.00
AL,HUNTSVILLE CITY,AL,CHAPMAN ELEM SCH,010180000622,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,8.00,8.00,2.00,20.00,2.00,0.00,0.00
