Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,TIBBETTS MIDDLE SCHOOL,350099000293,2013,Students absent 15 or more school dates during school year,M,17.00,0.00,0.00,5.00,0.00,11.00,2.00,35.00,8.00,0.00,2.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,TIBBETTS MIDDLE SCHOOL,350099000293,2013,Students absent 15 or more school dates during school year,F,11.00,0.00,0.00,11.00,0.00,8.00,0.00,30.00,5.00,0.00,5.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,TIBBETTS MIDDLE SCHOOL,350099000293,2013,Total enrollment,M,161.00,2.00,0.00,74.00,2.00,83.00,2.00,324.00,67.00,2.00,53.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,TIBBETTS MIDDLE SCHOOL,350099000293,2013,Total enrollment,F,116.00,2.00,2.00,86.00,5.00,89.00,0.00,300.00,34.00,5.00,38.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,MESA VIEW MIDDLE SCHOOL,350099000601,2013,Students absent 15 or more school dates during school year,M,14.00,0.00,0.00,11.00,0.00,5.00,0.00,30.00,5.00,0.00,2.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,MESA VIEW MIDDLE SCHOOL,350099000601,2013,Students absent 15 or more school dates during school year,F,11.00,0.00,0.00,14.00,0.00,8.00,2.00,35.00,5.00,0.00,5.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,MESA VIEW MIDDLE SCHOOL,350099000601,2013,Total enrollment,M,107.00,0.00,0.00,113.00,5.00,74.00,2.00,301.00,49.00,0.00,38.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,MESA VIEW MIDDLE SCHOOL,350099000601,2013,Total enrollment,F,86.00,0.00,0.00,140.00,2.00,62.00,2.00,292.00,31.00,0.00,50.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,FARM.DAY REPORTING,350099000838,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,FARM.DAY REPORTING,350099000838,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,FARM.DAY REPORTING,350099000838,2013,Total enrollment,M,5.00,0.00,0.00,5.00,2.00,2.00,0.00,14.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,FARM.DAY REPORTING,350099000838,2013,Total enrollment,F,2.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,HOMEBOUND/HOSPITAL,350099000839,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,HOMEBOUND/HOSPITAL,350099000839,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,HOMEBOUND/HOSPITAL,350099000839,2013,Total enrollment,M,2.00,0.00,0.00,2.00,2.00,2.00,0.00,8.00,4.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,HOMEBOUND/HOSPITAL,350099000839,2013,Total enrollment,F,2.00,0.00,0.00,2.00,0.00,2.00,0.00,6.00,4.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,SAN JUAN CITY JDC,350099000878,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,SAN JUAN CITY JDC,350099000878,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,SAN JUAN CITY JDC,350099000878,2013,Total enrollment,M,35.00,2.00,0.00,17.00,2.00,26.00,0.00,82.00,22.00,2.00,2.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,SAN JUAN CITY JDC,350099000878,2013,Total enrollment,F,8.00,0.00,0.00,11.00,2.00,8.00,0.00,29.00,4.00,2.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,NEW MEXICO VIRTUAL ACADEMY,350099001080,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,2.00,5.00,0.00,14.00,0.00,23.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,NEW MEXICO VIRTUAL ACADEMY,350099001080,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,2.00,2.00,11.00,0.00,17.00,0.00,0.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,NEW MEXICO VIRTUAL ACADEMY,350099001080,2013,Total enrollment,M,14.00,2.00,2.00,29.00,14.00,179.00,2.00,242.00,46.00,2.00,0.00
NM,FARMINGTON MUNICIPAL SCHOOLS,NM,NEW MEXICO VIRTUAL ACADEMY,350099001080,2013,Total enrollment,F,11.00,2.00,0.00,26.00,8.00,200.00,2.00,249.00,22.00,0.00,0.00
NM,FLOYD MUNICIPAL SCHOOLS,NM,FLOYD MIDDLE,350102000770,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NM,FLOYD MUNICIPAL SCHOOLS,NM,FLOYD MIDDLE,350102000770,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NM,FLOYD MUNICIPAL SCHOOLS,NM,FLOYD MIDDLE,350102000770,2013,Total enrollment,M,0.00,0.00,0.00,20.00,0.00,17.00,0.00,37.00,4.00,0.00,35.00
NM,FLOYD MUNICIPAL SCHOOLS,NM,FLOYD MIDDLE,350102000770,2013,Total enrollment,F,2.00,0.00,0.00,17.00,0.00,14.00,0.00,33.00,4.00,0.00,29.00
NM,LAS CRUCES PUBLIC SCHOOLS,NM,SIERRA MIDDLE,350150000455,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,59.00,0.00,8.00,0.00,67.00,17.00,0.00,8.00
NM,LAS CRUCES PUBLIC SCHOOLS,NM,SIERRA MIDDLE,350150000455,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,65.00,2.00,5.00,0.00,72.00,14.00,0.00,5.00
NM,LAS CRUCES PUBLIC SCHOOLS,NM,SIERRA MIDDLE,350150000455,2015,Total enrollment,M,5.00,8.00,0.00,320.00,11.00,83.00,0.00,427.00,88.00,32.00,38.00
NM,LAS CRUCES PUBLIC SCHOOLS,NM,SIERRA MIDDLE,350150000455,2015,Total enrollment,F,2.00,8.00,2.00,332.00,17.00,104.00,2.00,467.00,49.00,29.00,23.00
NM,LAS CRUCES PUBLIC SCHOOLS,NM,PICACHO MIDDLE,350150000669,2015,Students absent 15 or more school dates during school year,M,5.00,0.00,0.00,98.00,2.00,23.00,0.00,128.00,29.00,0.00,23.00
NM,LAS CRUCES PUBLIC SCHOOLS,NM,PICACHO MIDDLE,350150000669,2015,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,65.00,2.00,8.00,2.00,79.00,17.00,0.00,14.00
NM,LAS CRUCES PUBLIC SCHOOLS,NM,PICACHO MIDDLE,350150000669,2015,Total enrollment,M,5.00,2.00,0.00,311.00,2.00,83.00,2.00,405.00,88.00,35.00,53.00
NM,LAS CRUCES PUBLIC SCHOOLS,NM,PICACHO MIDDLE,350150000669,2015,Total enrollment,F,2.00,2.00,0.00,263.00,5.00,56.00,2.00,330.00,43.00,23.00,38.00
