Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
HI,HAWAII DEPARTMENT OF EDUCATION,HI,GOVERNOR SANFORD B DOLE MIDDLE SCHOOL,150003000222,2013,Students absent 15 or more school dates during school year,M,2.00,29.00,80.00,2.00,0.00,2.00,14.00,129.00,14.00,0.00,53.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,GOVERNOR SANFORD B DOLE MIDDLE SCHOOL,150003000222,2013,Students absent 15 or more school dates during school year,F,0.00,26.00,68.00,8.00,2.00,2.00,11.00,117.00,8.00,2.00,38.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,GOVERNOR SANFORD B DOLE MIDDLE SCHOOL,150003000222,2013,Total enrollment,M,5.00,188.00,194.00,8.00,2.00,2.00,32.00,431.00,52.00,2.00,158.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,GOVERNOR SANFORD B DOLE MIDDLE SCHOOL,150003000222,2013,Total enrollment,F,2.00,209.00,176.00,11.00,2.00,2.00,17.00,419.00,40.00,2.00,131.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,CENTRAL MIDDLE SCHOOL,150003000223,2013,Students absent 15 or more school dates during school year,M,2.00,17.00,41.00,0.00,2.00,2.00,0.00,64.00,8.00,2.00,29.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,CENTRAL MIDDLE SCHOOL,150003000223,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,38.00,2.00,2.00,0.00,2.00,46.00,2.00,0.00,17.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,CENTRAL MIDDLE SCHOOL,150003000223,2013,Total enrollment,M,2.00,92.00,86.00,8.00,2.00,2.00,5.00,197.00,22.00,5.00,86.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,CENTRAL MIDDLE SCHOOL,150003000223,2013,Total enrollment,F,0.00,53.00,77.00,11.00,2.00,2.00,11.00,156.00,10.00,2.00,56.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,WAIANAE INTERMEDIATE SCHOOL,150003000229,2013,Students absent 15 or more school dates during school year,M,5.00,17.00,173.00,8.00,5.00,11.00,11.00,230.00,5.00,0.00,11.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,WAIANAE INTERMEDIATE SCHOOL,150003000229,2013,Students absent 15 or more school dates during school year,F,0.00,11.00,122.00,11.00,5.00,2.00,14.00,165.00,2.00,0.00,11.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,WAIANAE INTERMEDIATE SCHOOL,150003000229,2013,Total enrollment,M,5.00,56.00,347.00,17.00,8.00,26.00,29.00,488.00,103.00,0.00,35.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,WAIANAE INTERMEDIATE SCHOOL,150003000229,2013,Total enrollment,F,0.00,38.00,305.00,17.00,8.00,17.00,23.00,408.00,43.00,2.00,29.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,SAMUEL ENOKA KALAMA INTERMEDIATE SCHOOL,150003000233,2013,Students absent 15 or more school dates during school year,M,2.00,5.00,41.00,2.00,0.00,26.00,5.00,81.00,2.00,0.00,5.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,SAMUEL ENOKA KALAMA INTERMEDIATE SCHOOL,150003000233,2013,Students absent 15 or more school dates during school year,F,2.00,8.00,29.00,5.00,2.00,26.00,5.00,77.00,0.00,0.00,2.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,SAMUEL ENOKA KALAMA INTERMEDIATE SCHOOL,150003000233,2013,Total enrollment,M,8.00,86.00,173.00,20.00,5.00,119.00,11.00,422.00,73.00,17.00,14.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,SAMUEL ENOKA KALAMA INTERMEDIATE SCHOOL,150003000233,2013,Total enrollment,F,5.00,68.00,146.00,23.00,5.00,92.00,20.00,359.00,34.00,5.00,14.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,KEALAKEHE INTERMEDIATE SCHOOL,150003000235,2013,Students absent 15 or more school dates during school year,M,5.00,14.00,59.00,11.00,0.00,23.00,2.00,114.00,2.00,0.00,23.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,KEALAKEHE INTERMEDIATE SCHOOL,150003000235,2013,Students absent 15 or more school dates during school year,F,2.00,8.00,35.00,8.00,2.00,14.00,5.00,74.00,2.00,2.00,11.00
HI,HAWAII DEPARTMENT OF EDUCATION,HI,KEALAKEHE INTERMEDIATE SCHOOL,150003000235,2013,Total enrollment,M,5.00,80.00,167.00,26.00,2.00,59.00,8.00,347.00,46.00,5.00,74.00
