Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
RI,SOUTH KINGSTOWN,RI,PEACE DALE SCHOOL,440102000264,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RI,SOUTH KINGSTOWN,RI,PEACE DALE SCHOOL,440102000264,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RI,SOUTH KINGSTOWN,RI,PEACE DALE SCHOOL,440102000264,2013,Total enrollment,M,5.00,2.00,0.00,0.00,5.00,176.00,11.00,199.00,22.00,2.00,0.00
RI,SOUTH KINGSTOWN,RI,PEACE DALE SCHOOL,440102000264,2013,Total enrollment,F,5.00,0.00,0.00,0.00,2.00,146.00,38.00,191.00,13.00,2.00,0.00
RI,SOUTH KINGSTOWN,RI,SOUTH KINGSTOWN HIGH,440102000265,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,2.00,29.00,2.00,35.00,8.00,2.00,0.00
RI,SOUTH KINGSTOWN,RI,SOUTH KINGSTOWN HIGH,440102000265,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,0.00,5.00,23.00,2.00,32.00,5.00,2.00,0.00
RI,SOUTH KINGSTOWN,RI,SOUTH KINGSTOWN HIGH,440102000265,2013,Total enrollment,M,20.00,11.00,0.00,0.00,14.00,503.00,47.00,595.00,82.00,2.00,0.00
RI,SOUTH KINGSTOWN,RI,SOUTH KINGSTOWN HIGH,440102000265,2013,Total enrollment,F,11.00,11.00,2.00,0.00,14.00,449.00,41.00,528.00,49.00,11.00,0.00
RI,SOUTH KINGSTOWN,RI,CURTIS CORNER MIDDLE SCHOOL,440102000266,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,0.00,35.00,2.00,39.00,0.00,5.00,0.00
RI,SOUTH KINGSTOWN,RI,CURTIS CORNER MIDDLE SCHOOL,440102000266,2013,Students absent 15 or more school dates during school year,F,5.00,2.00,0.00,0.00,2.00,17.00,2.00,28.00,0.00,2.00,0.00
RI,SOUTH KINGSTOWN,RI,CURTIS CORNER MIDDLE SCHOOL,440102000266,2013,Total enrollment,M,8.00,2.00,2.00,0.00,11.00,260.00,23.00,306.00,0.00,32.00,2.00
RI,SOUTH KINGSTOWN,RI,CURTIS CORNER MIDDLE SCHOOL,440102000266,2013,Total enrollment,F,8.00,5.00,2.00,0.00,5.00,212.00,11.00,243.00,0.00,17.00,0.00
RI,SOUTH KINGSTOWN,RI,WAKEFIELD SCHOOL,440102000269,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,11.00,0.00,15.00,0.00,0.00,2.00
RI,SOUTH KINGSTOWN,RI,WAKEFIELD SCHOOL,440102000269,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,0.00,8.00,0.00,12.00,2.00,0.00,0.00
RI,SOUTH KINGSTOWN,RI,WAKEFIELD SCHOOL,440102000269,2013,Total enrollment,M,5.00,2.00,2.00,8.00,8.00,113.00,0.00,138.00,22.00,5.00,2.00
RI,SOUTH KINGSTOWN,RI,WAKEFIELD SCHOOL,440102000269,2013,Total enrollment,F,2.00,2.00,2.00,2.00,5.00,116.00,0.00,129.00,10.00,2.00,0.00
RI,SOUTH KINGSTOWN,RI,WEST KINGSTON SCHOOL,440102000270,2013,Students absent 15 or more school dates during school year,M,2.00,2.00,2.00,0.00,0.00,23.00,5.00,34.00,0.00,0.00,2.00
RI,SOUTH KINGSTOWN,RI,WEST KINGSTON SCHOOL,440102000270,2013,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,0.00,2.00,26.00,5.00,37.00,2.00,0.00,0.00
RI,SOUTH KINGSTOWN,RI,WEST KINGSTON SCHOOL,440102000270,2013,Total enrollment,M,5.00,14.00,2.00,0.00,5.00,104.00,20.00,150.00,25.00,2.00,2.00
RI,SOUTH KINGSTOWN,RI,WEST KINGSTON SCHOOL,440102000270,2013,Total enrollment,F,8.00,11.00,2.00,0.00,2.00,122.00,20.00,165.00,19.00,2.00,0.00
RI,SOUTH KINGSTOWN,RI,South Kingstown Inclusionary Preschool,440102099999,2013,Students absent 15 or more school dates during school year,M,0,0,0,0,0,0,0,0,0,0,0
RI,SOUTH KINGSTOWN,RI,South Kingstown Inclusionary Preschool,440102099999,2013,Students absent 15 or more school dates during school year,F,0,0,0,0,0,0,0,0,0,0,0
RI,SOUTH KINGSTOWN,RI,South Kingstown Inclusionary Preschool,440102099999,2013,Total enrollment,M,2.00,2.00,0.00,0.00,2.00,53.00,14.00,73.00,31.00,0.00,5.00
RI,SOUTH KINGSTOWN,RI,South Kingstown Inclusionary Preschool,440102099999,2013,Total enrollment,F,2.00,2.00,0.00,0.00,0.00,53.00,5.00,62.00,16.00,0.00,5.00
RI,WARWICK,RI,ALDRICH JUNIOR HIGH,440111000283,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,5.00,0.00,35.00,2.00,42.00,14.00,2.00,0.00
RI,WARWICK,RI,ALDRICH JUNIOR HIGH,440111000283,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,2.00,32.00,2.00,40.00,8.00,2.00,0.00
RI,WARWICK,RI,ALDRICH JUNIOR HIGH,440111000283,2013,Total enrollment,M,2.00,2.00,0.00,26.00,8.00,212.00,14.00,264.00,73.00,8.00,2.00
RI,WARWICK,RI,ALDRICH JUNIOR HIGH,440111000283,2013,Total enrollment,F,2.00,2.00,0.00,17.00,2.00,221.00,8.00,252.00,31.00,5.00,0.00
RI,North Kingstown,RI,Davisville Middle School,440075000165,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,26.00,2.00,32.00,5.00,5.00,0.00
RI,North Kingstown,RI,Davisville Middle School,440075000165,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,11.00,0.00,13.00,2.00,0.00,2.00
RI,North Kingstown,RI,Davisville Middle School,440075000165,2015,Total enrollment,M,5.00,5.00,0.00,20.00,8.00,236.00,8.00,282.00,40.00,23.00,14.00
RI,North Kingstown,RI,Davisville Middle School,440075000165,2015,Total enrollment,F,0.00,2.00,0.00,17.00,5.00,227.00,5.00,256.00,19.00,11.00,8.00
RI,North Kingstown,RI,Forest Park El. School,440075000166,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,0.00,2.00,2.00,6.00,0.00,0.00,0.00
RI,North Kingstown,RI,Forest Park El. School,440075000166,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,2.00,7.00,2.00,0.00,2.00
RI,North Kingstown,RI,Forest Park El. School,440075000166,2015,Total enrollment,M,2.00,2.00,2.00,5.00,2.00,119.00,8.00,140.00,22.00,5.00,5.00
RI,North Kingstown,RI,Forest Park El. School,440075000166,2015,Total enrollment,F,0.00,2.00,0.00,2.00,2.00,110.00,5.00,121.00,16.00,0.00,5.00
RI,North Kingstown,RI,Hamilton School,440075000167,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,11.00,0.00,13.00,8.00,2.00,0.00
RI,North Kingstown,RI,Hamilton School,440075000167,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,5.00,0.00,0.00
RI,North Kingstown,RI,Hamilton School,440075000167,2015,Total enrollment,M,2.00,2.00,0.00,8.00,0.00,173.00,5.00,190.00,37.00,14.00,0.00
RI,North Kingstown,RI,Hamilton School,440075000167,2015,Total enrollment,F,5.00,0.00,0.00,2.00,0.00,146.00,5.00,158.00,13.00,5.00,0.00
RI,North Kingstown,RI,North Kingstown Sr. High,440075000168,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,5.00,5.00,56.00,2.00,70.00,8.00,5.00,2.00
RI,North Kingstown,RI,North Kingstown Sr. High,440075000168,2015,Students absent 15 or more school dates during school year,F,5.00,2.00,0.00,5.00,2.00,86.00,2.00,102.00,8.00,11.00,5.00
RI,North Kingstown,RI,North Kingstown Sr. High,440075000168,2015,Total enrollment,M,2.00,23.00,0.00,17.00,8.00,587.00,11.00,648.00,52.00,44.00,14.00
RI,North Kingstown,RI,North Kingstown Sr. High,440075000168,2015,Total enrollment,F,8.00,20.00,0.00,20.00,5.00,641.00,17.00,711.00,28.00,41.00,11.00
RI,North Kingstown,RI,Suzanne M. Henseler Quidnesset,440075000169,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,17.00,2.00,21.00,8.00,0.00,5.00
RI,North Kingstown,RI,Suzanne M. Henseler Quidnesset,440075000169,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,2.00,2.00,2.00,8.00,2.00,16.00,5.00,0.00,2.00
RI,North Kingstown,RI,Suzanne M. Henseler Quidnesset,440075000169,2015,Total enrollment,M,2.00,0.00,0.00,23.00,2.00,110.00,17.00,154.00,34.00,2.00,17.00
RI,North Kingstown,RI,Suzanne M. Henseler Quidnesset,440075000169,2015,Total enrollment,F,2.00,0.00,2.00,26.00,5.00,101.00,8.00,144.00,16.00,2.00,14.00
RI,North Kingstown,RI,Stony Lane El. School,440075000170,2015,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,0.00,8.00,0.00,10.00,2.00,0.00,0.00
RI,North Kingstown,RI,Stony Lane El. School,440075000170,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,0.00,2.00,0.00,6.00,0.00,0.00,0.00
RI,North Kingstown,RI,Stony Lane El. School,440075000170,2015,Total enrollment,M,2.00,2.00,0.00,8.00,2.00,185.00,2.00,201.00,25.00,11.00,2.00
RI,North Kingstown,RI,Stony Lane El. School,440075000170,2015,Total enrollment,F,0.00,5.00,0.00,5.00,2.00,188.00,8.00,208.00,25.00,5.00,5.00
RI,North Kingstown,RI,Wickford Middle School,440075000172,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,2.00,20.00,0.00,24.00,5.00,2.00,0.00
RI,North Kingstown,RI,Wickford Middle School,440075000172,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,17.00,2.00,21.00,2.00,5.00,0.00
RI,North Kingstown,RI,Wickford Middle School,440075000172,2015,Total enrollment,M,5.00,2.00,0.00,5.00,5.00,203.00,2.00,222.00,22.00,14.00,5.00
RI,North Kingstown,RI,Wickford Middle School,440075000172,2015,Total enrollment,F,0.00,2.00,0.00,2.00,2.00,203.00,2.00,211.00,10.00,11.00,2.00
RI,WARWICK,RI,CEDAR HILL SCHOOL,440111000285,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,5.00,0.00,7.00,2.00,2.00,0.00
RI,WARWICK,RI,CEDAR HILL SCHOOL,440111000285,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,2.00,0.00,0.00
RI,WARWICK,RI,CEDAR HILL SCHOOL,440111000285,2013,Total enrollment,M,2.00,11.00,0.00,14.00,8.00,176.00,5.00,216.00,43.00,8.00,2.00
RI,WARWICK,RI,CEDAR HILL SCHOOL,440111000285,2013,Total enrollment,F,0.00,8.00,0.00,8.00,2.00,179.00,8.00,205.00,16.00,2.00,2.00
