Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
NY,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,NY,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,360003304311,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NY,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,NY,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,360003304311,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,11.00,80.00,2.00,14.00,109.00,0.00,2.00,2.00
NY,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,NY,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,360003304311,2015,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NY,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,NY,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,360003304311,2015,Total enrollment,F,0.00,11.00,2.00,26.00,206.00,2.00,38.00,285.00,4.00,2.00,5.00
NY,BROOKLYN CHARTER SCHOOL (THE),NY,BROOKLYN CHARTER SCHOOL (THE),360004504493,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
NY,BROOKLYN CHARTER SCHOOL (THE),NY,BROOKLYN CHARTER SCHOOL (THE),360004504493,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NY,BROOKLYN CHARTER SCHOOL (THE),NY,BROOKLYN CHARTER SCHOOL (THE),360004504493,2015,Total enrollment,M,0.00,0.00,2.00,5.00,104.00,2.00,5.00,118.00,16.00,0.00,5.00
NY,BROOKLYN CHARTER SCHOOL (THE),NY,BROOKLYN CHARTER SCHOOL (THE),360004504493,2015,Total enrollment,F,0.00,2.00,0.00,17.00,89.00,0.00,8.00,116.00,10.00,0.00,17.00
NY,BROOKLYN EXCELSIOR CHARTER SCHOOL,NY,BROOKLYN EXCELSIOR CHARTER SCHOOL,360011605708,2015,Students absent 15 or more school dates during school year,M,2.00,5.00,2.00,56.00,305.00,2.00,2.00,374.00,62.00,2.00,11.00
NY,BROOKLYN EXCELSIOR CHARTER SCHOOL,NY,BROOKLYN EXCELSIOR CHARTER SCHOOL,360011605708,2015,Students absent 15 or more school dates during school year,F,2.00,2.00,2.00,50.00,299.00,2.00,2.00,359.00,23.00,0.00,2.00
