Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,390436400194,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,80.00,2.00,86.00,20.00,2.00,2.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,390436400194,2013,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,2.00,0.00,89.00,2.00,97.00,5.00,5.00,2.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,390436400194,2013,Total enrollment,M,0.00,35.00,0.00,8.00,14.00,587.00,14.00,658.00,55.00,17.00,5.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,390436400194,2013,Total enrollment,F,2.00,29.00,0.00,14.00,11.00,590.00,17.00,663.00,28.00,14.00,5.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,BRECKSVILLE-BROADVIEW HEIGHTS MIDDLE SCHOOL,390436400195,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,0.00,32.00,2.00,36.00,8.00,2.00,0.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,BRECKSVILLE-BROADVIEW HEIGHTS MIDDLE SCHOOL,390436400195,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,2.00,29.00,2.00,37.00,2.00,0.00,0.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,BRECKSVILLE-BROADVIEW HEIGHTS MIDDLE SCHOOL,390436400195,2013,Total enrollment,M,0.00,35.00,0.00,8.00,14.00,521.00,14.00,592.00,58.00,14.00,8.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,BRECKSVILLE-BROADVIEW HEIGHTS MIDDLE SCHOOL,390436400195,2013,Total enrollment,F,0.00,32.00,0.00,14.00,14.00,458.00,14.00,532.00,34.00,8.00,5.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,CHIPPEWA ELEMENTARY SCHOOL,390436400196,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,0.00,5.00,0.00,7.00,2.00,0.00,0.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,CHIPPEWA ELEMENTARY SCHOOL,390436400196,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,2.00,0.00,0.00,5.00,0.00,9.00,2.00,0.00,2.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,CHIPPEWA ELEMENTARY SCHOOL,390436400196,2013,Total enrollment,M,2.00,11.00,0.00,5.00,2.00,146.00,8.00,174.00,19.00,2.00,5.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,CHIPPEWA ELEMENTARY SCHOOL,390436400196,2013,Total enrollment,F,0.00,11.00,2.00,5.00,2.00,140.00,2.00,162.00,10.00,0.00,2.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,HIGHLAND DRIVE ELEMENTARY SCHOOL,390436400197,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,2.00,5.00,0.00,9.00,2.00,2.00,0.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,HIGHLAND DRIVE ELEMENTARY SCHOOL,390436400197,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,0.00,0.00,5.00,0.00,7.00,2.00,2.00,2.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,HIGHLAND DRIVE ELEMENTARY SCHOOL,390436400197,2013,Total enrollment,M,2.00,11.00,2.00,5.00,5.00,146.00,8.00,179.00,22.00,5.00,2.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,HIGHLAND DRIVE ELEMENTARY SCHOOL,390436400197,2013,Total enrollment,F,0.00,8.00,0.00,5.00,8.00,137.00,5.00,163.00,10.00,2.00,5.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,HILTON ELEMENTARY SCHOOL,390436400198,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,0.00,5.00,0.00,7.00,2.00,0.00,0.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,HILTON ELEMENTARY SCHOOL,390436400198,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,0.00,5.00,2.00,11.00,2.00,0.00,2.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,HILTON ELEMENTARY SCHOOL,390436400198,2013,Total enrollment,M,2.00,11.00,0.00,5.00,2.00,149.00,2.00,171.00,19.00,2.00,17.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,HILTON ELEMENTARY SCHOOL,390436400198,2013,Total enrollment,F,0.00,8.00,0.00,5.00,0.00,131.00,2.00,146.00,10.00,0.00,11.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,CENTRAL ELEMENTARY SCHOOL,390436400202,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,23.00,2.00,29.00,5.00,2.00,0.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,CENTRAL ELEMENTARY SCHOOL,390436400202,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,14.00,0.00,16.00,5.00,2.00,0.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,CENTRAL ELEMENTARY SCHOOL,390436400202,2013,Total enrollment,M,0.00,23.00,0.00,11.00,5.00,278.00,8.00,325.00,40.00,8.00,11.00
OH,BRECKSVILLE-BROADVIEW HEIGHTS CITY,OH,CENTRAL ELEMENTARY SCHOOL,390436400202,2013,Total enrollment,F,0.00,23.00,0.00,8.00,2.00,245.00,14.00,292.00,31.00,5.00,5.00
OH,BRUNSWICK CITY,OH,APPLEWOOD ELEMENTARY SCHOOL,390436600203,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,11.00,2.00,15.00,2.00,2.00,0.00
OH,BRUNSWICK CITY,OH,APPLEWOOD ELEMENTARY SCHOOL,390436600203,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,11.00,2.00,17.00,2.00,2.00,0.00
OH,BRUNSWICK CITY,OH,APPLEWOOD ELEMENTARY SCHOOL,390436600203,2013,Total enrollment,M,2.00,2.00,0.00,8.00,5.00,224.00,14.00,255.00,40.00,11.00,2.00
OH,BRUNSWICK CITY,OH,APPLEWOOD ELEMENTARY SCHOOL,390436600203,2013,Total enrollment,F,2.00,2.00,0.00,5.00,5.00,242.00,8.00,264.00,13.00,5.00,0.00
OH,Akron City,OH,McEbright Community Learning Center,390434800045,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,23.00,8.00,5.00,38.00,8.00,0.00,2.00
OH,Akron City,OH,McEbright Community Learning Center,390434800045,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,20.00,14.00,5.00,41.00,2.00,0.00,0.00
OH,Akron City,OH,McEbright Community Learning Center,390434800045,2015,Total enrollment,M,0.00,2.00,0.00,8.00,77.00,44.00,26.00,157.00,37.00,0.00,8.00
OH,Akron City,OH,McEbright Community Learning Center,390434800045,2015,Total enrollment,F,0.00,2.00,0.00,11.00,59.00,32.00,20.00,124.00,16.00,0.00,8.00
OH,Akron City,OH,North High School,390434800046,2015,Students absent 15 or more school dates during school year,M,0.00,59.00,0.00,17.00,41.00,23.00,5.00,145.00,35.00,0.00,71.00
OH,Akron City,OH,North High School,390434800046,2015,Students absent 15 or more school dates during school year,F,0.00,44.00,0.00,11.00,44.00,20.00,11.00,130.00,26.00,0.00,47.00
OH,Akron City,OH,North High School,390434800046,2015,Total enrollment,M,0.00,161.00,2.00,26.00,131.00,74.00,17.00,411.00,91.00,2.00,173.00
OH,Akron City,OH,North High School,390434800046,2015,Total enrollment,F,0.00,158.00,0.00,20.00,128.00,53.00,14.00,373.00,52.00,0.00,158.00
OH,Akron City,OH,Pfeiffer Elementary School,390434800048,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,14.00,0.00,16.00,0.00,0.00,0.00
OH,Akron City,OH,Pfeiffer Elementary School,390434800048,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,5.00,8.00,2.00,15.00,2.00,0.00,0.00
OH,Akron City,OH,Pfeiffer Elementary School,390434800048,2015,Total enrollment,M,0.00,2.00,0.00,2.00,17.00,50.00,5.00,76.00,7.00,0.00,2.00
OH,Akron City,OH,Pfeiffer Elementary School,390434800048,2015,Total enrollment,F,0.00,0.00,0.00,0.00,17.00,44.00,8.00,69.00,7.00,0.00,2.00
OH,Akron City,OH,Portage Path Community Learning Center,390434800049,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,23.00,8.00,8.00,41.00,8.00,0.00,2.00
