Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
NH,PITTSFIELD SCHOOL DISTRICT,NH,PITTSFIELD MIDDLE SCHOOL,330573000539,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,2.00,0.00,0.00
NH,PITTSFIELD SCHOOL DISTRICT,NH,PITTSFIELD MIDDLE SCHOOL,330573000539,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,2.00,0.00,0.00
NH,PITTSFIELD SCHOOL DISTRICT,NH,PITTSFIELD MIDDLE SCHOOL,330573000539,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,56.00,0.00,56.00,16.00,5.00,0.00
NH,PITTSFIELD SCHOOL DISTRICT,NH,PITTSFIELD MIDDLE SCHOOL,330573000539,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,44.00,0.00,44.00,7.00,0.00,0.00
NH,PLAINFIELD SCHOOL DISTRICT,NH,PLAINFIELD ELEMENTARY SCHOOL,330576000368,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
NH,PLAINFIELD SCHOOL DISTRICT,NH,PLAINFIELD ELEMENTARY SCHOOL,330576000368,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,0.00,0.00,5.00,0.00,7.00,0.00,0.00,2.00
NH,PLAINFIELD SCHOOL DISTRICT,NH,PLAINFIELD ELEMENTARY SCHOOL,330576000368,2013,Total enrollment,M,2.00,2.00,2.00,2.00,2.00,98.00,2.00,110.00,22.00,5.00,2.00
NH,PLAINFIELD SCHOOL DISTRICT,NH,PLAINFIELD ELEMENTARY SCHOOL,330576000368,2013,Total enrollment,F,2.00,2.00,0.00,5.00,2.00,95.00,2.00,108.00,10.00,8.00,2.00
NH,PLYMOUTH SCHOOL DISTRICT,NH,PLYMOUTH ELEMENTARY SCHOOL,330579000370,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
NH,PLYMOUTH SCHOOL DISTRICT,NH,PLYMOUTH ELEMENTARY SCHOOL,330579000370,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
NH,PLYMOUTH SCHOOL DISTRICT,NH,PLYMOUTH ELEMENTARY SCHOOL,330579000370,2013,Total enrollment,M,0.00,11.00,2.00,11.00,5.00,188.00,2.00,219.00,55.00,14.00,2.00
NH,PLYMOUTH SCHOOL DISTRICT,NH,PLYMOUTH ELEMENTARY SCHOOL,330579000370,2013,Total enrollment,F,0.00,11.00,0.00,14.00,5.00,197.00,2.00,229.00,22.00,5.00,5.00
NH,PORTSMOUTH SCHOOL DISTRICT,NH,PORTSMOUTH MIDDLE SCHOOL,330582000378,2013,Students absent 15 or more school dates during school year,M,2.00,2.00,0.00,5.00,2.00,20.00,5.00,36.00,14.00,2.00,2.00
NH,PORTSMOUTH SCHOOL DISTRICT,NH,PORTSMOUTH MIDDLE SCHOOL,330582000378,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,8.00,0.00,29.00,2.00,41.00,11.00,5.00,2.00
NH,PORTSMOUTH SCHOOL DISTRICT,NH,PORTSMOUTH MIDDLE SCHOOL,330582000378,2013,Total enrollment,M,2.00,11.00,2.00,20.00,2.00,203.00,17.00,257.00,64.00,17.00,11.00
NH,PORTSMOUTH SCHOOL DISTRICT,NH,PORTSMOUTH MIDDLE SCHOOL,330582000378,2013,Total enrollment,F,2.00,17.00,0.00,26.00,2.00,212.00,14.00,273.00,37.00,20.00,11.00
NH,PROFILE SCHOOL DISTRICT,NH,PROFILE JUNIOR HIGH SCHOOL,330583000097,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NH,PROFILE SCHOOL DISTRICT,NH,PROFILE JUNIOR HIGH SCHOOL,330583000097,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
NH,PROFILE SCHOOL DISTRICT,NH,PROFILE JUNIOR HIGH SCHOOL,330583000097,2013,Total enrollment,M,0.00,0.00,0.00,0.00,2.00,50.00,2.00,54.00,7.00,5.00,0.00
NH,PROFILE SCHOOL DISTRICT,NH,PROFILE JUNIOR HIGH SCHOOL,330583000097,2013,Total enrollment,F,0.00,2.00,0.00,2.00,0.00,44.00,0.00,48.00,4.00,5.00,0.00
NH,RAYMOND SCHOOL DISTRICT,NH,IBER HOLMES GOVE MIDDLE SCHOOL,330588000521,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,2.00,2.00,29.00,0.00,35.00,14.00,5.00,0.00
NH,RAYMOND SCHOOL DISTRICT,NH,IBER HOLMES GOVE MIDDLE SCHOOL,330588000521,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,20.00,2.00,26.00,5.00,2.00,0.00
NH,RAYMOND SCHOOL DISTRICT,NH,IBER HOLMES GOVE MIDDLE SCHOOL,330588000521,2013,Total enrollment,M,0.00,2.00,0.00,5.00,2.00,206.00,2.00,217.00,49.00,20.00,0.00
