Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
VT,READING SCHOOL DISTRICT,VT,READING ELEMENTARY SCHOOL,500675000253,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
VT,READING SCHOOL DISTRICT,VT,READING ELEMENTARY SCHOOL,500675000253,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
VT,READING SCHOOL DISTRICT,VT,READING ELEMENTARY SCHOOL,500675000253,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,29.00,0.00,29.00,4.00,0.00,0.00
VT,READING SCHOOL DISTRICT,VT,READING ELEMENTARY SCHOOL,500675000253,2013,Total enrollment,F,0.00,0.00,0.00,0.00,2.00,32.00,0.00,34.00,4.00,2.00,0.00
VT,READSBORO SCHOOL DISTRICT,VT,READSBORO ELEMENTARY SCHOOL,500678000254,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
VT,READSBORO SCHOOL DISTRICT,VT,READSBORO ELEMENTARY SCHOOL,500678000254,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
VT,READSBORO SCHOOL DISTRICT,VT,READSBORO ELEMENTARY SCHOOL,500678000254,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,35.00,2.00,37.00,4.00,2.00,0.00
VT,READSBORO SCHOOL DISTRICT,VT,READSBORO ELEMENTARY SCHOOL,500678000254,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,26.00,2.00,28.00,0.00,2.00,0.00
VT,RICHFORD SCHOOL DISTRICT,VT,RICHFORD ELEMENTARY SCHOOL,500681000255,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,0.00,11.00,0.00,13.00,2.00,2.00,0.00
VT,RICHFORD SCHOOL DISTRICT,VT,RICHFORD ELEMENTARY SCHOOL,500681000255,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,0.00,0.00,17.00,0.00,19.00,2.00,0.00,0.00
VT,RICHFORD SCHOOL DISTRICT,VT,RICHFORD ELEMENTARY SCHOOL,500681000255,2013,Total enrollment,M,2.00,0.00,2.00,2.00,2.00,86.00,11.00,105.00,25.00,8.00,0.00
VT,RICHFORD SCHOOL DISTRICT,VT,RICHFORD ELEMENTARY SCHOOL,500681000255,2013,Total enrollment,F,5.00,0.00,2.00,2.00,2.00,86.00,14.00,111.00,19.00,5.00,0.00
VT,RICHFORD SCHOOL DISTRICT,VT,RICHFORD JUNIOR/SENIOR HIGH SCHOOL,500681000256,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,26.00,0.00,28.00,8.00,2.00,0.00
VT,RICHFORD SCHOOL DISTRICT,VT,RICHFORD JUNIOR/SENIOR HIGH SCHOOL,500681000256,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,32.00,0.00,32.00,5.00,0.00,0.00
VT,RICHFORD SCHOOL DISTRICT,VT,RICHFORD JUNIOR/SENIOR HIGH SCHOOL,500681000256,2013,Total enrollment,M,0.00,2.00,2.00,2.00,2.00,113.00,2.00,123.00,19.00,5.00,0.00
VT,RICHFORD SCHOOL DISTRICT,VT,RICHFORD JUNIOR/SENIOR HIGH SCHOOL,500681000256,2013,Total enrollment,F,0.00,0.00,2.00,0.00,2.00,104.00,2.00,110.00,13.00,2.00,0.00
VT,SHOREHAM SCHOOL DISTRICT,VT,SHOREHAM ELEMENTARY SCHOOL,500741000288,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VT,SHOREHAM SCHOOL DISTRICT,VT,SHOREHAM ELEMENTARY SCHOOL,500741000288,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
VT,SHOREHAM SCHOOL DISTRICT,VT,SHOREHAM ELEMENTARY SCHOOL,500741000288,2013,Total enrollment,M,0.00,2.00,2.00,0.00,0.00,35.00,0.00,39.00,7.00,0.00,0.00
VT,SHOREHAM SCHOOL DISTRICT,VT,SHOREHAM ELEMENTARY SCHOOL,500741000288,2013,Total enrollment,F,0.00,2.00,0.00,0.00,0.00,26.00,0.00,28.00,0.00,0.00,0.00
VT,SHREWSBURY SCHOOL DISTRICT,VT,SHREWSBURY MOUNTAIN SCHOOL,500744000446,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
VT,SHREWSBURY SCHOOL DISTRICT,VT,SHREWSBURY MOUNTAIN SCHOOL,500744000446,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,2.00,7.00,2.00,0.00,0.00
VT,SHREWSBURY SCHOOL DISTRICT,VT,SHREWSBURY MOUNTAIN SCHOOL,500744000446,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,38.00,0.00,38.00,7.00,2.00,0.00
VT,SHREWSBURY SCHOOL DISTRICT,VT,SHREWSBURY MOUNTAIN SCHOOL,500744000446,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,35.00,2.00,37.00,7.00,0.00,0.00
VT,Lamoille UHSD #18,VT,Lamoille UHSD #18,500506000171,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,44.00,0.00,44.00,14.00,5.00,0.00
VT,Lamoille UHSD #18,VT,Lamoille UHSD #18,500506000171,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,44.00,0.00,44.00,5.00,11.00,0.00
VT,Lamoille UHSD #18,VT,Lamoille UHSD #18,500506000171,2015,Total enrollment,M,0.00,0.00,0.00,2.00,5.00,218.00,0.00,225.00,25.00,20.00,0.00
VT,Lamoille UHSD #18,VT,Lamoille UHSD #18,500506000171,2015,Total enrollment,F,0.00,2.00,0.00,0.00,5.00,233.00,0.00,240.00,28.00,23.00,0.00
VT,Lamoille UHSD #18,VT,Lamoille Union Middle School,500506000198,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,17.00,0.00,17.00,2.00,2.00,0.00
VT,Lamoille UHSD #18,VT,Lamoille Union Middle School,500506000198,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,2.00,0.00
VT,Lamoille UHSD #18,VT,Lamoille Union Middle School,500506000198,2015,Total enrollment,M,0.00,0.00,0.00,5.00,2.00,104.00,0.00,111.00,19.00,11.00,0.00
VT,Lamoille UHSD #18,VT,Lamoille Union Middle School,500506000198,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,113.00,0.00,113.00,7.00,8.00,0.00
VT,Milton Incorporated School District,VT,Milton Senior High School,500561000125,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,0.00,41.00,0.00,43.00,17.00,5.00,0.00
VT,Milton Incorporated School District,VT,Milton Senior High School,500561000125,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,38.00,0.00,40.00,8.00,5.00,0.00
VT,Milton Incorporated School District,VT,Milton Senior High School,500561000125,2015,Total enrollment,M,2.00,5.00,0.00,2.00,5.00,224.00,0.00,238.00,64.00,14.00,2.00
VT,Milton Incorporated School District,VT,Milton Senior High School,500561000125,2015,Total enrollment,F,0.00,5.00,0.00,2.00,8.00,230.00,2.00,247.00,31.00,14.00,0.00
VT,Milton Incorporated School District,VT,Milton Middle School,500561000193,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,20.00,0.00,22.00,8.00,2.00,0.00
VT,Milton Incorporated School District,VT,Milton Middle School,500561000193,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,23.00,0.00,23.00,8.00,5.00,0.00
VT,Milton Incorporated School District,VT,Milton Middle School,500561000193,2015,Total enrollment,M,2.00,5.00,0.00,2.00,5.00,173.00,2.00,189.00,28.00,11.00,0.00
VT,Milton Incorporated School District,VT,Milton Middle School,500561000193,2015,Total enrollment,F,2.00,2.00,0.00,2.00,5.00,170.00,0.00,181.00,25.00,11.00,2.00
VT,Milton Incorporated School District,VT,Milton Elementary School,500561000437,2015,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,2.00,35.00,0.00,39.00,2.00,11.00,2.00
VT,Milton Incorporated School District,VT,Milton Elementary School,500561000437,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,35.00,0.00,37.00,0.00,5.00,2.00
VT,Milton Incorporated School District,VT,Milton Elementary School,500561000437,2015,Total enrollment,M,5.00,5.00,0.00,2.00,14.00,413.00,2.00,441.00,73.00,14.00,5.00
VT,Milton Incorporated School District,VT,Milton Elementary School,500561000437,2015,Total enrollment,F,2.00,5.00,0.00,2.00,14.00,395.00,2.00,420.00,40.00,5.00,5.00
VT,Missisquoi Valley UHSD #7,VT,Missisquoi Valley UHSD #7,500562000195,2015,Students absent 15 or more school dates during school year,M,11.00,0.00,0.00,2.00,0.00,29.00,0.00,42.00,11.00,8.00,0.00
VT,Missisquoi Valley UHSD #7,VT,Missisquoi Valley UHSD #7,500562000195,2015,Students absent 15 or more school dates during school year,F,23.00,0.00,0.00,0.00,2.00,29.00,0.00,54.00,8.00,11.00,0.00
VT,Missisquoi Valley UHSD #7,VT,Missisquoi Valley UHSD #7,500562000195,2015,Total enrollment,M,98.00,0.00,0.00,5.00,5.00,302.00,0.00,410.00,91.00,56.00,2.00
VT,Missisquoi Valley UHSD #7,VT,Missisquoi Valley UHSD #7,500562000195,2015,Total enrollment,F,98.00,2.00,0.00,2.00,8.00,287.00,0.00,397.00,46.00,32.00,0.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,CHAMBERLIN SCHOOL,500747000291,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,2.00,8.00,0.00,12.00,0.00,0.00,0.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,CHAMBERLIN SCHOOL,500747000291,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,0.00,11.00,0.00,15.00,0.00,0.00,2.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,CHAMBERLIN SCHOOL,500747000291,2013,Total enrollment,M,0.00,5.00,0.00,2.00,2.00,104.00,14.00,127.00,28.00,2.00,2.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,CHAMBERLIN SCHOOL,500747000291,2013,Total enrollment,F,0.00,8.00,2.00,8.00,2.00,80.00,11.00,111.00,7.00,2.00,5.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,ORCHARD SCHOOL,500747000292,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,2.00,0.00,0.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,ORCHARD SCHOOL,500747000292,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,ORCHARD SCHOOL,500747000292,2013,Total enrollment,M,0.00,23.00,0.00,2.00,8.00,128.00,14.00,175.00,28.00,0.00,29.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,ORCHARD SCHOOL,500747000292,2013,Total enrollment,F,0.00,23.00,0.00,5.00,11.00,131.00,17.00,187.00,13.00,2.00,35.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,RICK MARCOTTE CENTRAL SCHOOL,500747000293,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,RICK MARCOTTE CENTRAL SCHOOL,500747000293,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,RICK MARCOTTE CENTRAL SCHOOL,500747000293,2013,Total enrollment,M,0.00,17.00,0.00,5.00,2.00,146.00,8.00,178.00,25.00,2.00,11.00
VT,SOUTH BURLINGTON SCHOOL DISTRICT,VT,RICK MARCOTTE CENTRAL SCHOOL,500747000293,2013,Total enrollment,F,0.00,20.00,0.00,2.00,2.00,146.00,14.00,184.00,7.00,2.00,17.00
