Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,ROCKY MOUNTAIN SCHOOL,020000100476,2013,Students absent 15 or more school dates during school year,M,8.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2.00,0.00,2.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,ROCKY MOUNTAIN SCHOOL,020000100476,2013,Students absent 15 or more school dates during school year,F,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,2.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,ROCKY MOUNTAIN SCHOOL,020000100476,2013,Total enrollment,M,35.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,7.00,0.00,20.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,ROCKY MOUNTAIN SCHOOL,020000100476,2013,Total enrollment,F,26.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,4.00,0.00,11.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,AKIUK MEMORIAL SCHOOL,020000100619,2013,Students absent 15 or more school dates during school year,M,8.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,AKIUK MEMORIAL SCHOOL,020000100619,2013,Students absent 15 or more school dates during school year,F,11.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,8.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,AKIUK MEMORIAL SCHOOL,020000100619,2013,Total enrollment,M,44.00,0.00,0.00,0.00,0.00,2.00,0.00,46.00,0.00,0.00,38.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,AKIUK MEMORIAL SCHOOL,020000100619,2013,Total enrollment,F,41.00,0.00,0.00,0.00,0.00,2.00,0.00,43.00,0.00,0.00,26.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,BETHEL YOUTH FACILITY,020000100620,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AK,LOWER KUSKOKWIM SCHOOL DISTRICT,AK,BETHEL YOUTH FACILITY,020000100620,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
