Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
AZ,HERITAGE ELEMENTARY SCHOOL,AZ,HERITAGE ELEMENTARY SCHOOL,040064903114,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,2.00,29.00,11.00,14.00,2.00,58.00,11.00,0.00,5.00
AZ,HERITAGE ELEMENTARY SCHOOL,AZ,HERITAGE ELEMENTARY SCHOOL,040064903114,2013,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,23.00,5.00,14.00,5.00,51.00,0.00,0.00,5.00
AZ,HERITAGE ELEMENTARY SCHOOL,AZ,HERITAGE ELEMENTARY SCHOOL,040064903114,2013,Total enrollment,M,2.00,8.00,2.00,161.00,80.00,107.00,5.00,365.00,70.00,0.00,38.00
AZ,HERITAGE ELEMENTARY SCHOOL,AZ,HERITAGE ELEMENTARY SCHOOL,040064903114,2013,Total enrollment,F,5.00,8.00,2.00,152.00,62.00,83.00,23.00,335.00,16.00,0.00,26.00
AZ,EDKEY  INC. - ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS,AZ,ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS MIDDLE,040065303004,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZ,EDKEY  INC. - ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS,AZ,ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS MIDDLE,040065303004,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZ,EDKEY  INC. - ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS,AZ,ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS MIDDLE,040065303004,2013,Total enrollment,M,0.00,0.00,0.00,8.00,2.00,53.00,2.00,65.00,7.00,0.00,2.00
AZ,EDKEY  INC. - ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS,AZ,ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS MIDDLE,040065303004,2013,Total enrollment,F,2.00,2.00,0.00,26.00,8.00,107.00,2.00,147.00,0.00,0.00,2.00
AZ,APACHE ELEMENTARY DISTRICT,AZ,APACHE ELEMENTARY SCHOOL,040075000039,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZ,APACHE ELEMENTARY DISTRICT,AZ,APACHE ELEMENTARY SCHOOL,040075000039,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZ,APACHE ELEMENTARY DISTRICT,AZ,APACHE ELEMENTARY SCHOOL,040075000039,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00
AZ,APACHE ELEMENTARY DISTRICT,AZ,APACHE ELEMENTARY SCHOOL,040075000039,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
AZ,IMAGINE CAMELBACK MIDDLE  INC.,AZ,IMAGINE CAMELBACK MIDDLE,040075602813,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,11.00,5.00,0.00,0.00,16.00,8.00,0.00,8.00
AZ,IMAGINE CAMELBACK MIDDLE  INC.,AZ,IMAGINE CAMELBACK MIDDLE,040075602813,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,29.00,8.00,2.00,0.00,41.00,11.00,0.00,5.00
AZ,IMAGINE CAMELBACK MIDDLE  INC.,AZ,IMAGINE CAMELBACK MIDDLE,040075602813,2013,Total enrollment,M,0.00,0.00,0.00,41.00,8.00,5.00,0.00,54.00,16.00,0.00,23.00
AZ,IMAGINE CAMELBACK MIDDLE  INC.,AZ,IMAGINE CAMELBACK MIDDLE,040075602813,2013,Total enrollment,F,2.00,0.00,0.00,50.00,11.00,8.00,0.00,71.00,16.00,0.00,11.00
AZ,CANDEO SCHOOLS  INC.,AZ,CANDEO PEORIA,040075802766,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,0.00,5.00,0.00,7.00,0.00,0.00,0.00
AZ,CANDEO SCHOOLS  INC.,AZ,CANDEO PEORIA,040075802766,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
AZ,CANDEO SCHOOLS  INC.,AZ,CANDEO PEORIA,040075802766,2013,Total enrollment,M,0.00,17.00,0.00,14.00,5.00,179.00,11.00,226.00,0.00,0.00,2.00
AZ,CANDEO SCHOOLS  INC.,AZ,CANDEO PEORIA,040075802766,2013,Total enrollment,F,0.00,20.00,0.00,23.00,2.00,188.00,14.00,247.00,0.00,0.00,2.00
AZ,GILA COUNTY JUVENILE DETENTION,AZ,AOC_GILA COUNTY JUVENILE DETENTION CENTER,040076702960,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZ,GILA COUNTY JUVENILE DETENTION,AZ,AOC_GILA COUNTY JUVENILE DETENTION CENTER,040076702960,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZ,GILA COUNTY JUVENILE DETENTION,AZ,AOC_GILA COUNTY JUVENILE DETENTION CENTER,040076702960,2013,Total enrollment,M,2.00,0.00,0.00,2.00,0.00,5.00,0.00,9.00,4.00,0.00,0.00
AZ,GILA COUNTY JUVENILE DETENTION,AZ,AOC_GILA COUNTY JUVENILE DETENTION CENTER,040076702960,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZ,IMAGINE PREP COOLIDGE  INC.,AZ,IMAGINE PREP COOLIDGE,040076902956,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,5.00,89.00,17.00,68.00,0.00,181.00,8.00,0.00,11.00
AZ,IMAGINE PREP COOLIDGE  INC.,AZ,IMAGINE PREP COOLIDGE,040076902956,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,2.00,86.00,8.00,74.00,0.00,172.00,2.00,0.00,5.00
AZ,IMAGINE PREP COOLIDGE  INC.,AZ,IMAGINE PREP COOLIDGE,040076902956,2013,Total enrollment,M,17.00,5.00,5.00,161.00,20.00,104.00,5.00,317.00,43.00,0.00,11.00
AZ,IMAGINE PREP COOLIDGE  INC.,AZ,IMAGINE PREP COOLIDGE,040076902956,2013,Total enrollment,F,14.00,2.00,5.00,131.00,11.00,125.00,11.00,299.00,13.00,0.00,8.00
AZ,American Leadership Academy  Inc.,AZ,American Leadership Academy - Ironwood,040011203475,2015,Students absent 15 or more school dates during school year,M,2.00,5.00,0.00,23.00,8.00,77.00,0.00,115.00,0.00,0.00,0.00
AZ,American Leadership Academy  Inc.,AZ,American Leadership Academy - Ironwood,040011203475,2015,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,32.00,8.00,104.00,0.00,148.00,0.00,0.00,0.00
AZ,American Leadership Academy  Inc.,AZ,American Leadership Academy - Ironwood,040011203475,2015,Total enrollment,M,5.00,8.00,11.00,149.00,38.00,512.00,29.00,752.00,91.00,23.00,23.00
AZ,American Leadership Academy  Inc.,AZ,American Leadership Academy - Ironwood,040011203475,2015,Total enrollment,F,2.00,8.00,5.00,140.00,35.00,518.00,32.00,740.00,67.00,14.00,11.00
AZ,Hermosa Montessori Charter School,AZ,Hermosa Montessori Charter,040011501617,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,5.00,0.00,26.00,2.00,33.00,11.00,0.00,0.00
AZ,Hermosa Montessori Charter School,AZ,Hermosa Montessori Charter,040011501617,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,11.00,2.00,17.00,2.00,34.00,14.00,0.00,0.00
AZ,Hermosa Montessori Charter School,AZ,Hermosa Montessori Charter,040011501617,2015,Total enrollment,M,0.00,0.00,0.00,14.00,2.00,77.00,11.00,104.00,31.00,2.00,0.00
AZ,Hermosa Montessori Charter School,AZ,Hermosa Montessori Charter,040011501617,2015,Total enrollment,F,2.00,5.00,0.00,23.00,2.00,74.00,8.00,114.00,37.00,0.00,0.00
AZ,Accelerated Elementary and Secondary Schools,AZ,Accelerated Learning Laboratory,040012901790,2015,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,17.00,0.00,11.00,0.00,30.00,2.00,0.00,0.00
AZ,Accelerated Elementary and Secondary Schools,AZ,Accelerated Learning Laboratory,040012901790,2015,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,14.00,0.00,5.00,0.00,21.00,2.00,0.00,0.00
AZ,Accelerated Elementary and Secondary Schools,AZ,Accelerated Learning Laboratory,040012901790,2015,Total enrollment,M,2.00,2.00,0.00,59.00,5.00,44.00,0.00,112.00,13.00,0.00,2.00
AZ,Accelerated Elementary and Secondary Schools,AZ,Accelerated Learning Laboratory,040012901790,2015,Total enrollment,F,2.00,5.00,0.00,41.00,5.00,29.00,0.00,82.00,4.00,0.00,2.00
AZ,Coconino County Accommodation School District,AZ,Juvenile Detention Education Program,040016301820,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZ,Coconino County Accommodation School District,AZ,Juvenile Detention Education Program,040016301820,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
