Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
MS,HOLLANDALE SCHOOL DIST,MS,HOLLANDALE ALTERNATIVE PROGRAM,280189001273,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MS,HOLLANDALE SCHOOL DIST,MS,HOLLANDALE ALTERNATIVE PROGRAM,280189001273,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MS,HOLLANDALE SCHOOL DIST,MS,HOLLANDALE ALTERNATIVE PROGRAM,280189001273,2013,Total enrollment,M,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,HOLLANDALE SCHOOL DIST,MS,HOLLANDALE ALTERNATIVE PROGRAM,280189001273,2013,Total enrollment,F,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,HOLLANDALE SCHOOL DIST,MS,SIMMONS JR. SR. HIGH SCHOOL,280189099999,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,HOLLANDALE SCHOOL DIST,MS,SIMMONS JR. SR. HIGH SCHOOL,280189099999,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,HOLLANDALE SCHOOL DIST,MS,SIMMONS JR. SR. HIGH SCHOOL,280189099999,2013,Total enrollment,M,0.00,0.00,0.00,0.00,140.00,0.00,2.00,142.00,0.00,0.00,0.00
MS,HOLLANDALE SCHOOL DIST,MS,SIMMONS JR. SR. HIGH SCHOOL,280189099999,2013,Total enrollment,F,0.00,0.00,0.00,0.00,143.00,0.00,0.00,143.00,0.00,0.00,0.00
MS,HOLLY SPRINGS SCHOOL DIST,MS,HOLLY SPRINGS JUNIOR HIGH SCHOOL,280195001248,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00
MS,HOLLY SPRINGS SCHOOL DIST,MS,HOLLY SPRINGS JUNIOR HIGH SCHOOL,280195001248,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,HOLLY SPRINGS SCHOOL DIST,MS,HOLLY SPRINGS JUNIOR HIGH SCHOOL,280195001248,2013,Total enrollment,M,0.00,0.00,0.00,0.00,98.00,2.00,0.00,100.00,0.00,2.00,0.00
MS,HOLLY SPRINGS SCHOOL DIST,MS,HOLLY SPRINGS JUNIOR HIGH SCHOOL,280195001248,2013,Total enrollment,F,0.00,0.00,0.00,2.00,125.00,2.00,0.00,129.00,0.00,2.00,2.00
MS,HOLMES CO SCHOOL DIST,MS,MILESTON MIDDLE SCHOOL,280198000342,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,MILESTON MIDDLE SCHOOL,280198000342,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,MILESTON MIDDLE SCHOOL,280198000342,2013,Total enrollment,M,0.00,0.00,0.00,0.00,89.00,0.00,0.00,89.00,4.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,MILESTON MIDDLE SCHOOL,280198000342,2013,Total enrollment,F,0.00,0.00,0.00,0.00,92.00,0.00,0.00,92.00,10.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,HOLMES LEARNING CENTER,280198001286,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,HOLMES LEARNING CENTER,280198001286,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,HOLMES LEARNING CENTER,280198001286,2013,Total enrollment,M,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,7.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,HOLMES LEARNING CENTER,280198001286,2013,Total enrollment,F,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,J J MC CLAIN MIDDLE SCHOOL,280198001324,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,11.00,0.00,0.00,11.00,0.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,J J MC CLAIN MIDDLE SCHOOL,280198001324,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,14.00,0.00,0.00,14.00,0.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,J J MC CLAIN MIDDLE SCHOOL,280198001324,2013,Total enrollment,M,0.00,2.00,0.00,0.00,182.00,0.00,0.00,184.00,37.00,0.00,2.00
MS,HOLMES CO SCHOOL DIST,MS,J J MC CLAIN MIDDLE SCHOOL,280198001324,2013,Total enrollment,F,0.00,2.00,0.00,0.00,152.00,0.00,0.00,154.00,10.00,0.00,2.00
MS,HOLMES CO SCHOOL DIST,MS,WILLIAMS-SULLIVAN ELEMENTARY,280198001341,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,2.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,WILLIAMS-SULLIVAN ELEMENTARY,280198001341,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,WILLIAMS-SULLIVAN ELEMENTARY,280198001341,2013,Total enrollment,M,0.00,0.00,0.00,0.00,143.00,2.00,0.00,145.00,25.00,0.00,0.00
MS,HOLMES CO SCHOOL DIST,MS,WILLIAMS-SULLIVAN ELEMENTARY,280198001341,2013,Total enrollment,F,0.00,0.00,0.00,0.00,140.00,2.00,0.00,142.00,16.00,0.00,0.00
MS,CALHOUN CO SCHOOL DIST,MS,CALHOUN CITY MIDDLE SCHOOL,280087001352,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,8.00,0.00,10.00,0.00,0.00,0.00
MS,CALHOUN CO SCHOOL DIST,MS,CALHOUN CITY MIDDLE SCHOOL,280087001352,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,2.00,0.00,6.00,0.00,0.00,0.00
MS,CALHOUN CO SCHOOL DIST,MS,CALHOUN CITY MIDDLE SCHOOL,280087001352,2015,Total enrollment,M,0.00,0.00,0.00,5.00,59.00,77.00,0.00,141.00,10.00,0.00,5.00
MS,CALHOUN CO SCHOOL DIST,MS,CALHOUN CITY MIDDLE SCHOOL,280087001352,2015,Total enrollment,F,0.00,2.00,0.00,5.00,68.00,50.00,0.00,125.00,4.00,0.00,2.00
MS,CANTON PUBLIC SCHOOL DIST,MS,NICHOLS MIDDLE SCHOOL,280090000103,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,41.00,0.00,0.00,41.00,8.00,0.00,0.00
MS,CANTON PUBLIC SCHOOL DIST,MS,NICHOLS MIDDLE SCHOOL,280090000103,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,29.00,0.00,0.00,31.00,5.00,0.00,2.00
MS,CANTON PUBLIC SCHOOL DIST,MS,NICHOLS MIDDLE SCHOOL,280090000103,2015,Total enrollment,M,0.00,0.00,0.00,11.00,188.00,0.00,0.00,199.00,22.00,0.00,11.00
MS,CANTON PUBLIC SCHOOL DIST,MS,NICHOLS MIDDLE SCHOOL,280090000103,2015,Total enrollment,F,0.00,2.00,0.00,8.00,179.00,0.00,0.00,189.00,13.00,0.00,11.00
MS,CANTON PUBLIC SCHOOL DIST,MS,HUEY L. PORTER MIDDLE SCHOOL,280090001394,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,5.00,0.00,0.00
MS,CANTON PUBLIC SCHOOL DIST,MS,HUEY L. PORTER MIDDLE SCHOOL,280090001394,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,20.00,0.00,0.00,22.00,0.00,0.00,2.00
MS,CANTON PUBLIC SCHOOL DIST,MS,HUEY L. PORTER MIDDLE SCHOOL,280090001394,2015,Total enrollment,M,0.00,0.00,0.00,14.00,155.00,2.00,0.00,171.00,16.00,2.00,14.00
MS,CANTON PUBLIC SCHOOL DIST,MS,HUEY L. PORTER MIDDLE SCHOOL,280090001394,2015,Total enrollment,F,0.00,0.00,0.00,17.00,155.00,2.00,0.00,174.00,7.00,0.00,17.00
MS,COLUMBUS MUNICIPAL SCHOOL DIST,MS,COLUMBUS MIDDLE SCHOOL,280120001380,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,62.00,2.00,2.00,68.00,5.00,0.00,2.00
MS,COLUMBUS MUNICIPAL SCHOOL DIST,MS,COLUMBUS MIDDLE SCHOOL,280120001380,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,65.00,5.00,0.00,74.00,2.00,0.00,0.00
MS,COLUMBUS MUNICIPAL SCHOOL DIST,MS,COLUMBUS MIDDLE SCHOOL,280120001380,2015,Total enrollment,M,0.00,2.00,0.00,8.00,413.00,32.00,5.00,460.00,88.00,0.00,5.00
MS,COLUMBUS MUNICIPAL SCHOOL DIST,MS,COLUMBUS MIDDLE SCHOOL,280120001380,2015,Total enrollment,F,0.00,2.00,0.00,8.00,395.00,17.00,2.00,424.00,34.00,0.00,2.00
MS,GEORGE CO SCHOOL DIST,MS,GEORGE COUNTY MIDDLE SCHOOL,280156000840,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,83.00,0.00,88.00,26.00,0.00,0.00
MS,GEORGE CO SCHOOL DIST,MS,GEORGE COUNTY MIDDLE SCHOOL,280156000840,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,2.00,2.00,5.00,59.00,2.00,70.00,8.00,2.00,0.00
MS,GEORGE CO SCHOOL DIST,MS,GEORGE COUNTY MIDDLE SCHOOL,280156000840,2015,Total enrollment,M,2.00,0.00,0.00,5.00,32.00,290.00,2.00,331.00,64.00,2.00,2.00
MS,GEORGE CO SCHOOL DIST,MS,GEORGE COUNTY MIDDLE SCHOOL,280156000840,2015,Total enrollment,F,0.00,2.00,2.00,8.00,20.00,248.00,2.00,282.00,31.00,2.00,5.00
MS,GREENE COUNTY SCHOOL DISTRICT,MS,MC LAIN ELEMENTARY SCHOOL,280159000233,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,8.00,0.00,10.00,2.00,0.00,0.00
MS,GREENE COUNTY SCHOOL DISTRICT,MS,MC LAIN ELEMENTARY SCHOOL,280159000233,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,14.00,0.00,16.00,5.00,0.00,0.00
MS,GREENE COUNTY SCHOOL DISTRICT,MS,MC LAIN ELEMENTARY SCHOOL,280159000233,2015,Total enrollment,M,0.00,0.00,0.00,0.00,38.00,59.00,0.00,97.00,25.00,2.00,0.00
MS,GREENE COUNTY SCHOOL DISTRICT,MS,MC LAIN ELEMENTARY SCHOOL,280159000233,2015,Total enrollment,F,0.00,0.00,0.00,0.00,44.00,62.00,0.00,106.00,13.00,2.00,0.00
MS,GREENE COUNTY SCHOOL DISTRICT,MS,SAND HILL ELEMENTARY SCHOOL,280159000234,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,38.00,0.00,38.00,8.00,0.00,0.00
MS,GREENE COUNTY SCHOOL DISTRICT,MS,SAND HILL ELEMENTARY SCHOOL,280159000234,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,38.00,0.00,38.00,2.00,0.00,0.00
MS,GREENE COUNTY SCHOOL DISTRICT,MS,SAND HILL ELEMENTARY SCHOOL,280159000234,2015,Total enrollment,M,0.00,0.00,0.00,0.00,2.00,167.00,0.00,169.00,25.00,5.00,0.00
MS,GREENE COUNTY SCHOOL DISTRICT,MS,SAND HILL ELEMENTARY SCHOOL,280159000234,2015,Total enrollment,F,0.00,0.00,0.00,0.00,2.00,179.00,0.00,181.00,19.00,2.00,0.00
MS,YAZOO CITY MUNICIPAL SCHOOL DIST,MS,BETTIE E WOOLFOLK MIDDLE SCHOOL,280477000887,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,YAZOO CITY MUNICIPAL SCHOOL DIST,MS,BETTIE E WOOLFOLK MIDDLE SCHOOL,280477000887,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
MS,YAZOO CITY MUNICIPAL SCHOOL DIST,MS,BETTIE E WOOLFOLK MIDDLE SCHOOL,280477000887,2015,Total enrollment,M,0.00,0.00,0.00,2.00,239.00,0.00,0.00,241.00,4.00,0.00,0.00
MS,YAZOO CITY MUNICIPAL SCHOOL DIST,MS,BETTIE E WOOLFOLK MIDDLE SCHOOL,280477000887,2015,Total enrollment,F,0.00,0.00,0.00,0.00,236.00,0.00,0.00,236.00,4.00,0.00,0.00
MS,YAZOO CO SCHOOL DIST,MS,YAZOO COUNTY MIDDLE SCHOOL,280480001581,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,14.00,38.00,0.00,52.00,11.00,0.00,0.00
MS,YAZOO CO SCHOOL DIST,MS,YAZOO COUNTY MIDDLE SCHOOL,280480001581,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,11.00,26.00,0.00,39.00,2.00,0.00,0.00
MS,YAZOO CO SCHOOL DIST,MS,YAZOO COUNTY MIDDLE SCHOOL,280480001581,2015,Total enrollment,M,0.00,2.00,0.00,0.00,98.00,89.00,0.00,189.00,19.00,0.00,2.00
MS,YAZOO CO SCHOOL DIST,MS,YAZOO COUNTY MIDDLE SCHOOL,280480001581,2015,Total enrollment,F,0.00,0.00,0.00,2.00,92.00,77.00,0.00,171.00,7.00,0.00,2.00
MS,DEPARTMENT OF HUMAN SERVICES,MS,OAKLEY CAMPUS (UNIT 1,28DOJ0199999,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MS,DEPARTMENT OF HUMAN SERVICES,MS,OAKLEY CAMPUS (UNIT 1,28DOJ0199999,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MS,DEPARTMENT OF HUMAN SERVICES,MS,OAKLEY CAMPUS (UNIT 1,28DOJ0199999,2015,Total enrollment,M,2.00,0.00,0.00,0.00,50.00,5.00,0.00,57.00,22.00,0.00,0.00
MS,DEPARTMENT OF HUMAN SERVICES,MS,OAKLEY CAMPUS (UNIT 1,28DOJ0199999,2015,Total enrollment,F,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00,0.00,0.00
MS,MIDTOWN PUBLIC CHARTER SCHOOL,MS,MIDTOWN PUBLIC CHARTER SCHOOL,280019001448,2017,Students absent 15 or more school dates during school year,M,,,,,31.00,0.00,0.00,31.00,5.00,,
MS,MIDTOWN PUBLIC CHARTER SCHOOL,MS,MIDTOWN PUBLIC CHARTER SCHOOL,280019001448,2017,Students absent 15 or more school dates during school year,F,,,,,23.00,0.00,1.00,24.00,1.00,,
MS,WEST POINT CONSOLIDATED SCHOOL DIST,MS,FIFTH STREET SCHOOL,280019101445,2017,Students absent 15 or more school dates during school year,M,,0.00,,0.00,44.00,12.00,,56.00,11.00,0.00,0.00
MS,WEST POINT CONSOLIDATED SCHOOL DIST,MS,FIFTH STREET SCHOOL,280019101445,2017,Students absent 15 or more school dates during school year,F,,0.00,,0.00,30.00,11.00,,41.00,1.00,,0.00
MS,CALHOUN CO SCHOOL DIST,MS,BRUCE HIGH SCHOOL,280087000097,2017,Students absent 15 or more school dates during school year,M,,0.00,,0.00,5.00,20.00,1.00,26.00,5.00,,0.00
MS,CALHOUN CO SCHOOL DIST,MS,BRUCE HIGH SCHOOL,280087000097,2017,Students absent 15 or more school dates during school year,F,,,,0.00,7.00,23.00,,30.00,1.00,,0.00
MS,CALHOUN CO SCHOOL DIST,MS,VARDAMAN HIGH SCHOOL,280087000099,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,,10.00,0.00,13.00,,23.00,3.00,,8.00
MS,CALHOUN CO SCHOOL DIST,MS,VARDAMAN HIGH SCHOOL,280087000099,2017,Students absent 15 or more school dates during school year,F,,,,7.00,4.00,11.00,,22.00,1.00,,3.00
MS,CALHOUN CO SCHOOL DIST,MS,CALHOUN CITY MIDDLE SCHOOL,280087001352,2017,Students absent 15 or more school dates during school year,M,,,,0.00,8.00,14.00,1.00,23.00,4.00,,0.00
MS,CALHOUN CO SCHOOL DIST,MS,CALHOUN CITY MIDDLE SCHOOL,280087001352,2017,Students absent 15 or more school dates during school year,F,,0.00,,1.00,2.00,17.00,0.00,20.00,4.00,1.00,
MS,CANTON PUBLIC SCHOOL DIST,MS,NICHOLS MIDDLE SCHOOL,280090000103,2017,Students absent 15 or more school dates during school year,M,,0.00,,1.00,43.00,0.00,,44.00,9.00,,2.00
