Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
OR,ASTORIA SD 1,OR,LEWIS & CLARK ELEMENTARY SCHOOL,410162000156,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,5.00,0.00,7.00,2.00,2.00,0.00
OR,ASTORIA SD 1,OR,LEWIS & CLARK ELEMENTARY SCHOOL,410162000156,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
OR,ASTORIA SD 1,OR,LEWIS & CLARK ELEMENTARY SCHOOL,410162000156,2013,Total enrollment,M,2.00,2.00,2.00,41.00,2.00,155.00,5.00,209.00,43.00,2.00,14.00
OR,ASTORIA SD 1,OR,LEWIS & CLARK ELEMENTARY SCHOOL,410162000156,2013,Total enrollment,F,2.00,2.00,0.00,35.00,2.00,137.00,11.00,189.00,19.00,0.00,17.00
OR,ATHENA-WESTON SD 29RJ,OR,ATHENA ELEMENTARY SCHOOL,410166001112,2013,Students absent 15 or more school dates during school year,M,5.00,2.00,0.00,2.00,0.00,17.00,2.00,28.00,5.00,0.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,ATHENA ELEMENTARY SCHOOL,410166001112,2013,Students absent 15 or more school dates during school year,F,5.00,0.00,0.00,0.00,0.00,20.00,2.00,27.00,2.00,0.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,ATHENA ELEMENTARY SCHOOL,410166001112,2013,Total enrollment,M,8.00,2.00,0.00,11.00,0.00,71.00,5.00,97.00,22.00,2.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,ATHENA ELEMENTARY SCHOOL,410166001112,2013,Total enrollment,F,8.00,2.00,0.00,8.00,2.00,62.00,5.00,87.00,7.00,0.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,WESTON MIDDLE SCHOOL,410166001114,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,2.00,17.00,2.00,23.00,0.00,0.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,WESTON MIDDLE SCHOOL,410166001114,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,0.00,0.00,14.00,5.00,21.00,0.00,2.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,WESTON MIDDLE SCHOOL,410166001114,2013,Total enrollment,M,11.00,0.00,0.00,0.00,2.00,89.00,8.00,110.00,0.00,0.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,WESTON MIDDLE SCHOOL,410166001114,2013,Total enrollment,F,8.00,5.00,0.00,0.00,5.00,80.00,11.00,109.00,0.00,2.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,WESTON-MCEWEN HIGH SCHOOL,410166001115,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,2.00,2.00,14.00,2.00,22.00,8.00,0.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,WESTON-MCEWEN HIGH SCHOOL,410166001115,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,2.00,0.00,17.00,2.00,23.00,2.00,0.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,WESTON-MCEWEN HIGH SCHOOL,410166001115,2013,Total enrollment,M,8.00,2.00,0.00,5.00,2.00,68.00,5.00,90.00,16.00,2.00,0.00
OR,ATHENA-WESTON SD 29RJ,OR,WESTON-MCEWEN HIGH SCHOOL,410166001115,2013,Total enrollment,F,11.00,2.00,2.00,2.00,2.00,74.00,2.00,95.00,4.00,0.00,0.00
OR,BAKER SD 5J,OR,BAKER MIDDLE SCHOOL,410171000001,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,23.00,0.00,25.00,2.00,0.00,0.00
