Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA MIDDLE,510045000180,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,2.00,44.00,0.00,48.00,11.00,2.00,2.00
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA MIDDLE,510045000180,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,26.00,2.00,32.00,2.00,2.00,0.00
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA MIDDLE,510045000180,2013,Total enrollment,M,0.00,2.00,2.00,5.00,29.00,224.00,5.00,267.00,55.00,11.00,5.00
VA,BRISTOL CITY PBLC SCHS,VA,VIRGINIA MIDDLE,510045000180,2013,Total enrollment,F,0.00,2.00,0.00,5.00,26.00,203.00,8.00,244.00,19.00,8.00,0.00
VA,BRISTOL CITY PBLC SCHS,VA,WASHINGTON LEE ELEM,510045000181,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,20.00,5.00,30.00,8.00,2.00,0.00
VA,BRISTOL CITY PBLC SCHS,VA,WASHINGTON LEE ELEM,510045000181,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,20.00,2.00,26.00,2.00,0.00,0.00
VA,BRISTOL CITY PBLC SCHS,VA,WASHINGTON LEE ELEM,510045000181,2013,Total enrollment,M,0.00,0.00,0.00,0.00,17.00,92.00,14.00,123.00,22.00,2.00,0.00
VA,BRISTOL CITY PBLC SCHS,VA,WASHINGTON LEE ELEM,510045000181,2013,Total enrollment,F,0.00,0.00,0.00,2.00,8.00,89.00,14.00,113.00,10.00,5.00,2.00
VA,BRISTOL CITY PBLC SCHS,VA,DAY TREATMENT PROGRAM,510045001944,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,BRISTOL CITY PBLC SCHS,VA,DAY TREATMENT PROGRAM,510045001944,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
