Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
PA,ABINGTON HEIGHTS SD,PA,CLARKS SUMMIT EL SCH,420201000371,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,CLARKS SUMMIT EL SCH,420201000371,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,CLARKS SUMMIT EL SCH,420201000371,2013,Total enrollment,M,0.00,8.00,0.00,8.00,5.00,191.00,0.00,212.00,4.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,CLARKS SUMMIT EL SCH,420201000371,2013,Total enrollment,F,2.00,14.00,0.00,11.00,5.00,134.00,2.00,168.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,WAVERLY SCH,420201002402,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,WAVERLY SCH,420201002402,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,WAVERLY SCH,420201002402,2013,Total enrollment,M,2.00,14.00,0.00,5.00,2.00,122.00,2.00,147.00,10.00,2.00,0.00
PA,ABINGTON HEIGHTS SD,PA,WAVERLY SCH,420201002402,2013,Total enrollment,F,0.00,17.00,0.00,2.00,2.00,116.00,2.00,139.00,4.00,2.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,ABINGTON HEIGHTS SD,PA,NEWTON-RANSOM SCH,420201002407,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
