Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
TX,ALLEN ISD,TX,LOWERY FRESHMAN CENTER,480789008146,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,8.00,5.00,29.00,2.00,46.00,11.00,5.00,2.00
TX,ALLEN ISD,TX,LOWERY FRESHMAN CENTER,480789008146,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,11.00,8.00,26.00,2.00,49.00,5.00,8.00,0.00
TX,ALLEN ISD,TX,LOWERY FRESHMAN CENTER,480789008146,2013,Total enrollment,M,5.00,98.00,5.00,125.00,80.00,455.00,26.00,794.00,82.00,74.00,23.00
TX,ALLEN ISD,TX,LOWERY FRESHMAN CENTER,480789008146,2013,Total enrollment,F,2.00,92.00,2.00,110.00,101.00,437.00,29.00,773.00,58.00,56.00,14.00
TX,ALLEN ISD,TX,PAT DILLARD SPECIAL ACHIEVEMENT CENTER,480789008481,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TX,ALLEN ISD,TX,PAT DILLARD SPECIAL ACHIEVEMENT CENTER,480789008481,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TX,ALLEN ISD,TX,PAT DILLARD SPECIAL ACHIEVEMENT CENTER,480789008481,2013,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,2.00,2.00,8.00,0.00,2.00,0.00
TX,ALLEN ISD,TX,PAT DILLARD SPECIAL ACHIEVEMENT CENTER,480789008481,2013,Total enrollment,F,0.00,0.00,0.00,2.00,2.00,2.00,2.00,8.00,0.00,0.00,0.00
TX,ALLEN ISD,TX,BOLIN EL,480789008725,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00,0.00,0.00
TX,ALLEN ISD,TX,BOLIN EL,480789008725,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,5.00,2.00,9.00,2.00,2.00,2.00
TX,ALLEN ISD,TX,BOLIN EL,480789008725,2013,Total enrollment,M,2.00,50.00,5.00,23.00,56.00,194.00,41.00,371.00,40.00,26.00,38.00
TX,ALLEN ISD,TX,BOLIN EL,480789008725,2013,Total enrollment,F,2.00,44.00,2.00,29.00,47.00,161.00,29.00,314.00,16.00,20.00,29.00
TX,ALLEN ISD,TX,KERR EL,480789008726,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,2.00,2.00,0.00,6.00,2.00,2.00,2.00
TX,ALLEN ISD,TX,KERR EL,480789008726,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00,2.00,2.00
TX,ALLEN ISD,TX,KERR EL,480789008726,2013,Total enrollment,M,2.00,128.00,0.00,26.00,17.00,161.00,20.00,354.00,46.00,20.00,23.00
TX,ALLEN ISD,TX,KERR EL,480789008726,2013,Total enrollment,F,0.00,146.00,2.00,29.00,11.00,131.00,14.00,333.00,22.00,17.00,20.00
TX,ALLEN ISD,TX,JAMES AND MARGIE MARION EL,480789009490,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,2.00,0.00,8.00,0.00,12.00,2.00,2.00,5.00
TX,ALLEN ISD,TX,JAMES AND MARGIE MARION EL,480789009490,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,0.00,0.00,8.00,0.00,10.00,2.00,2.00,2.00
TX,ALLEN ISD,TX,JAMES AND MARGIE MARION EL,480789009490,2013,Total enrollment,M,2.00,83.00,2.00,41.00,44.00,248.00,11.00,431.00,73.00,29.00,29.00
TX,ALLEN ISD,TX,JAMES AND MARGIE MARION EL,480789009490,2013,Total enrollment,F,2.00,71.00,2.00,38.00,44.00,206.00,14.00,377.00,28.00,20.00,20.00
TX,ALLEN ISD,TX,ERECKSON MIDDLE,480789010488,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,2.00,2.00,11.00,0.00,17.00,5.00,5.00,2.00
TX,ALLEN ISD,TX,ERECKSON MIDDLE,480789010488,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,2.00,11.00,2.00,19.00,2.00,5.00,0.00
TX,ALLEN ISD,TX,ERECKSON MIDDLE,480789010488,2013,Total enrollment,M,2.00,104.00,2.00,68.00,59.00,332.00,26.00,593.00,64.00,47.00,17.00
TX,ALLEN ISD,TX,ERECKSON MIDDLE,480789010488,2013,Total enrollment,F,2.00,104.00,2.00,59.00,44.00,314.00,29.00,554.00,40.00,41.00,17.00
TX,ALLEN ISD,TX,DR E T BOON EL,480789010489,2013,Students absent 15 or more school dates during school year,M,2.00,2.00,0.00,0.00,0.00,5.00,0.00,9.00,2.00,2.00,0.00
TX,ALLEN ISD,TX,DR E T BOON EL,480789010489,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,0.00,2.00,5.00,0.00,9.00,2.00,2.00,0.00
TX,ALLEN ISD,TX,DR E T BOON EL,480789010489,2013,Total enrollment,M,2.00,83.00,2.00,32.00,26.00,248.00,11.00,404.00,52.00,26.00,20.00
TX,ALLEN ISD,TX,DR E T BOON EL,480789010489,2013,Total enrollment,F,2.00,80.00,2.00,29.00,20.00,245.00,14.00,392.00,22.00,26.00,14.00
TX,ALICE ISD,TX,SCHALLERT EL,480780000101,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,41.00,0.00,5.00,2.00,48.00,5.00,11.00,0.00
TX,ALICE ISD,TX,SCHALLERT EL,480780000101,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,32.00,2.00,0.00,0.00,34.00,2.00,5.00,0.00
TX,ALICE ISD,TX,SCHALLERT EL,480780000101,2015,Total enrollment,M,0.00,2.00,0.00,239.00,2.00,11.00,2.00,256.00,22.00,47.00,11.00
TX,ALICE ISD,TX,SCHALLERT EL,480780000101,2015,Total enrollment,F,0.00,2.00,0.00,260.00,2.00,11.00,2.00,277.00,7.00,17.00,2.00
TX,ALLEN ISD,TX,ALLEN H S,480789000117,2015,Students absent 15 or more school dates during school year,M,2.00,11.00,5.00,29.00,32.00,116.00,8.00,203.00,53.00,8.00,11.00
TX,ALLEN ISD,TX,ALLEN H S,480789000117,2015,Students absent 15 or more school dates during school year,F,2.00,11.00,0.00,44.00,26.00,134.00,8.00,225.00,38.00,14.00,8.00
TX,ALLEN ISD,TX,ALLEN H S,480789000117,2015,Total enrollment,M,11.00,317.00,14.00,350.00,296.00,1331.00,86.00,2405.00,289.00,140.00,68.00
TX,ALLEN ISD,TX,ALLEN H S,480789000117,2015,Total enrollment,F,14.00,305.00,5.00,338.00,284.00,1304.00,86.00,2336.00,154.00,128.00,38.00
TX,ALLEN ISD,TX,ALTON BOYD EL,480789000119,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,5.00,0.00,8.00,0.00,15.00,2.00,2.00,5.00
TX,ALLEN ISD,TX,ALTON BOYD EL,480789000119,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,5.00,5.00,14.00,2.00,28.00,2.00,0.00,5.00
TX,ALLEN ISD,TX,ALTON BOYD EL,480789000119,2015,Total enrollment,M,0.00,8.00,0.00,137.00,74.00,104.00,17.00,340.00,58.00,17.00,125.00
TX,ALLEN ISD,TX,ALTON BOYD EL,480789000119,2015,Total enrollment,F,2.00,8.00,2.00,143.00,68.00,110.00,11.00,344.00,25.00,11.00,128.00
TX,ALLEN ISD,TX,D L ROUNTREE EL,480789000120,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,8.00,2.00,12.00,2.00,2.00,0.00
TX,ALLEN ISD,TX,D L ROUNTREE EL,480789000120,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,5.00,5.00,0.00,10.00,2.00,0.00,0.00
TX,ALLEN ISD,TX,D L ROUNTREE EL,480789000120,2015,Total enrollment,M,2.00,29.00,0.00,50.00,77.00,119.00,17.00,294.00,73.00,8.00,56.00
TX,ALLEN ISD,TX,D L ROUNTREE EL,480789000120,2015,Total enrollment,F,2.00,17.00,2.00,44.00,56.00,116.00,14.00,251.00,40.00,17.00,41.00
TX,ALLEN ISD,TX,W E PETE FORD MIDDLE,480789005842,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,5.00,2.00,11.00,0.00,18.00,2.00,5.00,0.00
TX,ALLEN ISD,TX,W E PETE FORD MIDDLE,480789005842,2015,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,0.00,11.00,0.00,15.00,0.00,5.00,2.00
TX,ALLEN ISD,TX,W E PETE FORD MIDDLE,480789005842,2015,Total enrollment,M,2.00,47.00,2.00,77.00,83.00,236.00,38.00,485.00,61.00,62.00,23.00
TX,ALLEN ISD,TX,W E PETE FORD MIDDLE,480789005842,2015,Total enrollment,F,2.00,50.00,2.00,68.00,62.00,206.00,17.00,407.00,31.00,38.00,11.00
TX,ALLEN ISD,TX,GENE M REED EL,480789005843,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,8.00,0.00,12.00,5.00,2.00,2.00
