Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
CA,ALHAMBRA UNIFIED,CA,MONTEREY HIGHLANDS ELEMENTARY,060015310941,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,17.00,0.00,2.00,2.00,23.00,5.00,0.00,17.00
CA,ALHAMBRA UNIFIED,CA,MONTEREY HIGHLANDS ELEMENTARY,060015310941,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,14.00,0.00,0.00,2.00,18.00,2.00,0.00,17.00
CA,ALHAMBRA UNIFIED,CA,MONTEREY HIGHLANDS ELEMENTARY,060015310941,2013,Total enrollment,M,2.00,281.00,0.00,200.00,5.00,8.00,23.00,519.00,49.00,2.00,131.00
CA,ALHAMBRA UNIFIED,CA,MONTEREY HIGHLANDS ELEMENTARY,060015310941,2013,Total enrollment,F,2.00,254.00,0.00,191.00,2.00,8.00,17.00,474.00,10.00,0.00,107.00
CA,ALHAMBRA UNIFIED,CA,PARK ELEMENTARY,060015310942,2013,Students absent 15 or more school dates during school year,M,0.00,5.00,0.00,32.00,0.00,2.00,2.00,41.00,5.00,0.00,32.00
CA,ALHAMBRA UNIFIED,CA,PARK ELEMENTARY,060015310942,2013,Students absent 15 or more school dates during school year,F,0.00,8.00,0.00,32.00,0.00,2.00,0.00,42.00,0.00,0.00,29.00
CA,ALHAMBRA UNIFIED,CA,PARK ELEMENTARY,060015310942,2013,Total enrollment,M,0.00,131.00,0.00,212.00,2.00,17.00,17.00,379.00,40.00,0.00,119.00
CA,ALHAMBRA UNIFIED,CA,PARK ELEMENTARY,060015310942,2013,Total enrollment,F,2.00,113.00,2.00,221.00,2.00,8.00,11.00,359.00,7.00,2.00,95.00
CA,ALHAMBRA UNIFIED,CA,RAMONA ELEMENTARY,060015310943,2013,Students absent 15 or more school dates during school year,M,0.00,5.00,0.00,14.00,0.00,2.00,0.00,21.00,5.00,0.00,14.00
CA,ALHAMBRA UNIFIED,CA,RAMONA ELEMENTARY,060015310943,2013,Students absent 15 or more school dates during school year,F,0.00,5.00,0.00,20.00,0.00,0.00,2.00,27.00,8.00,0.00,20.00
CA,ALHAMBRA UNIFIED,CA,RAMONA ELEMENTARY,060015310943,2013,Total enrollment,M,0.00,278.00,0.00,206.00,0.00,8.00,20.00,512.00,106.00,0.00,194.00
CA,ALHAMBRA UNIFIED,CA,RAMONA ELEMENTARY,060015310943,2013,Total enrollment,F,2.00,245.00,0.00,182.00,2.00,5.00,8.00,444.00,52.00,0.00,158.00
CA,ALHAMBRA UNIFIED,CA,REPETTO ELEMENTARY,060015310944,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,11.00,0.00,0.00,0.00,13.00,2.00,0.00,11.00
