Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
KY,BEREA INDEPENDENT,KY,BEREA COMMUNITY MIDDLE SCHOOL,210048001658,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,2.00,2.00,14.00,0.00,20.00,5.00,0.00,0.00
KY,BEREA INDEPENDENT,KY,BEREA COMMUNITY MIDDLE SCHOOL,210048001658,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,14.00,0.00,18.00,0.00,0.00,0.00
KY,BEREA INDEPENDENT,KY,BEREA COMMUNITY MIDDLE SCHOOL,210048001658,2013,Total enrollment,M,2.00,0.00,0.00,8.00,8.00,110.00,2.00,130.00,28.00,0.00,2.00
KY,BEREA INDEPENDENT,KY,BEREA COMMUNITY MIDDLE SCHOOL,210048001658,2013,Total enrollment,F,0.00,2.00,0.00,5.00,5.00,116.00,2.00,130.00,13.00,2.00,0.00
KY,BOURBON COUNTY,KY,BOURBON COUNTY MIDDLE SCHOOL,210054000099,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,5.00,2.00,32.00,2.00,41.00,8.00,0.00,2.00
KY,BOURBON COUNTY,KY,BOURBON COUNTY MIDDLE SCHOOL,210054000099,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,23.00,2.00,29.00,5.00,0.00,2.00
KY,BOURBON COUNTY,KY,BOURBON COUNTY MIDDLE SCHOOL,210054000099,2013,Total enrollment,M,0.00,2.00,0.00,35.00,14.00,272.00,5.00,328.00,55.00,8.00,11.00
KY,BOURBON COUNTY,KY,BOURBON COUNTY MIDDLE SCHOOL,210054000099,2013,Total enrollment,F,0.00,2.00,0.00,26.00,11.00,254.00,5.00,298.00,34.00,2.00,8.00
KY,BULLITT COUNTY,KY,HEBRON MIDDLE SCHOOL,210075000147,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,11.00,2.00,13.00,2.00,0.00,0.00
KY,BULLITT COUNTY,KY,HEBRON MIDDLE SCHOOL,210075000147,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,14.00,2.00,16.00,2.00,0.00,0.00
KY,BULLITT COUNTY,KY,HEBRON MIDDLE SCHOOL,210075000147,2013,Total enrollment,M,0.00,2.00,0.00,5.00,5.00,188.00,5.00,205.00,28.00,5.00,2.00
KY,BULLITT COUNTY,KY,HEBRON MIDDLE SCHOOL,210075000147,2013,Total enrollment,F,0.00,5.00,0.00,5.00,2.00,194.00,8.00,214.00,10.00,5.00,2.00
KY,BULLITT COUNTY,KY,MT. WASHINGTON MIDDLE SCHOOL,210075000150,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,2.00,17.00,0.00,21.00,5.00,0.00,0.00
KY,BULLITT COUNTY,KY,MT. WASHINGTON MIDDLE SCHOOL,210075000150,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,23.00,0.00,23.00,5.00,0.00,0.00
KY,BULLITT COUNTY,KY,MT. WASHINGTON MIDDLE SCHOOL,210075000150,2013,Total enrollment,M,2.00,2.00,0.00,5.00,2.00,251.00,5.00,267.00,34.00,5.00,2.00
KY,BULLITT COUNTY,KY,MT. WASHINGTON MIDDLE SCHOOL,210075000150,2013,Total enrollment,F,2.00,0.00,0.00,2.00,2.00,224.00,5.00,235.00,16.00,5.00,0.00
KY,BULLITT COUNTY,KY,BERNHEIM MIDDLE SCHOOL,210075000414,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,26.00,0.00,28.00,2.00,0.00,0.00
KY,BULLITT COUNTY,KY,BERNHEIM MIDDLE SCHOOL,210075000414,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,26.00,0.00,26.00,0.00,0.00,0.00
KY,BULLITT COUNTY,KY,BERNHEIM MIDDLE SCHOOL,210075000414,2013,Total enrollment,M,0.00,2.00,0.00,5.00,2.00,263.00,2.00,274.00,25.00,8.00,0.00
KY,BULLITT COUNTY,KY,BERNHEIM MIDDLE SCHOOL,210075000414,2013,Total enrollment,F,2.00,0.00,0.00,5.00,0.00,194.00,2.00,203.00,10.00,2.00,0.00
KY,BULLITT COUNTY,KY,BULLITT ALTERNATIVE CENTER,210075000929,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
KY,BULLITT COUNTY,KY,BULLITT ALTERNATIVE CENTER,210075000929,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
KY,BULLITT COUNTY,KY,BULLITT ALTERNATIVE CENTER,210075000929,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,11.00,2.00,13.00,7.00,0.00,0.00
KY,BULLITT COUNTY,KY,BULLITT ALTERNATIVE CENTER,210075000929,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00,0.00,0.00
KY,MERCER COUNTY,KY,KENNETH D. KING MIDDLE SCHOOL,210411000482,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,0.00,20.00,2.00,24.00,5.00,0.00,0.00
KY,MERCER COUNTY,KY,KENNETH D. KING MIDDLE SCHOOL,210411000482,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,14.00,2.00,20.00,0.00,0.00,0.00
KY,MERCER COUNTY,KY,KENNETH D. KING MIDDLE SCHOOL,210411000482,2013,Total enrollment,M,2.00,2.00,2.00,11.00,11.00,314.00,14.00,356.00,61.00,5.00,8.00
KY,MERCER COUNTY,KY,KENNETH D. KING MIDDLE SCHOOL,210411000482,2013,Total enrollment,F,0.00,2.00,0.00,17.00,17.00,266.00,17.00,319.00,19.00,2.00,8.00
KY,MERCER COUNTY,KY,MERCER COUNTY DAY TREATMENT,210411001491,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
KY,MERCER COUNTY,KY,MERCER COUNTY DAY TREATMENT,210411001491,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
KY,MERCER COUNTY,KY,MERCER COUNTY DAY TREATMENT,210411001491,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
KY,MERCER COUNTY,KY,MERCER COUNTY DAY TREATMENT,210411001491,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
KY,NELSON COUNTY,KY,BLOOMFIELD MIDDLE SCHOOL,210441001087,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,26.00,0.00,26.00,2.00,0.00,0.00
KY,NELSON COUNTY,KY,BLOOMFIELD MIDDLE SCHOOL,210441001087,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,17.00,2.00,21.00,2.00,0.00,0.00
KY,NELSON COUNTY,KY,BLOOMFIELD MIDDLE SCHOOL,210441001087,2013,Total enrollment,M,0.00,0.00,0.00,8.00,5.00,191.00,0.00,204.00,25.00,8.00,2.00
KY,NELSON COUNTY,KY,BLOOMFIELD MIDDLE SCHOOL,210441001087,2013,Total enrollment,F,2.00,0.00,0.00,8.00,2.00,191.00,5.00,208.00,10.00,2.00,2.00
KY,NELSON COUNTY,KY,BOSTON SCHOOL,210441001089,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,5.00,2.00,11.00,2.00,0.00,0.00
