Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
KS,NORTON COMMUNITY SCHOOLS,KS,NORTON JR HIGH,201002000059,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00
KS,NORTON COMMUNITY SCHOOLS,KS,NORTON JR HIGH,201002000059,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
KS,NORTON COMMUNITY SCHOOLS,KS,NORTON JR HIGH,201002000059,2013,Total enrollment,M,0.00,2.00,2.00,2.00,2.00,56.00,2.00,66.00,16.00,0.00,0.00
KS,NORTON COMMUNITY SCHOOLS,KS,NORTON JR HIGH,201002000059,2013,Total enrollment,F,2.00,0.00,0.00,0.00,0.00,41.00,0.00,43.00,7.00,0.00,0.00
KS,OSBORNE COUNTY,KS,OSBORNE JUNIOR/SENIOR HIGH,201029000882,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,5.00,0.00,0.00
KS,OSBORNE COUNTY,KS,OSBORNE JUNIOR/SENIOR HIGH,201029000882,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,2.00,0.00,0.00
KS,OSBORNE COUNTY,KS,OSBORNE JUNIOR/SENIOR HIGH,201029000882,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,68.00,0.00,70.00,16.00,0.00,0.00
KS,OSBORNE COUNTY,KS,OSBORNE JUNIOR/SENIOR HIGH,201029000882,2013,Total enrollment,F,2.00,0.00,0.00,2.00,0.00,59.00,0.00,63.00,7.00,0.00,0.00
KS,OSWEGO,KS,OSWEGO MIDDLE,201035001488,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
KS,OSWEGO,KS,OSWEGO MIDDLE,201035001488,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
KS,OSWEGO,KS,OSWEGO MIDDLE,201035001488,2013,Total enrollment,M,0.00,0.00,0.00,0.00,2.00,32.00,5.00,39.00,7.00,0.00,0.00
KS,OSWEGO,KS,OSWEGO MIDDLE,201035001488,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,38.00,2.00,40.00,4.00,0.00,0.00
KS,OSWEGO,KS,SERVICE VALLEY CHARTER ACADEMY,201035001490,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00,0.00,0.00
KS,OSWEGO,KS,SERVICE VALLEY CHARTER ACADEMY,201035001490,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
KS,OSWEGO,KS,SERVICE VALLEY CHARTER ACADEMY,201035001490,2013,Total enrollment,M,0.00,0.00,0.00,5.00,0.00,44.00,2.00,51.00,10.00,0.00,0.00
KS,OSWEGO,KS,SERVICE VALLEY CHARTER ACADEMY,201035001490,2013,Total enrollment,F,0.00,0.00,0.00,2.00,0.00,35.00,8.00,45.00,13.00,0.00,0.00
KS,PARSONS,KS,PARSONS MIDDLE SCHOOL,201056001486,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,8.00,2.00,15.00,0.00,0.00,0.00
KS,PARSONS,KS,PARSONS MIDDLE SCHOOL,201056001486,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,2.00,0.00,6.00,0.00,0.00,0.00
KS,PARSONS,KS,PARSONS MIDDLE SCHOOL,201056001486,2013,Total enrollment,M,2.00,5.00,0.00,20.00,26.00,113.00,23.00,189.00,0.00,0.00,2.00
KS,PARSONS,KS,PARSONS MIDDLE SCHOOL,201056001486,2013,Total enrollment,F,2.00,2.00,0.00,17.00,50.00,197.00,38.00,306.00,0.00,0.00,0.00
KS,PERRY PUBLIC SCHOOLS,KS,PERRY-LECOMPTON MIDDLE,201062000677,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,5.00,0.00,0.00
KS,PERRY PUBLIC SCHOOLS,KS,PERRY-LECOMPTON MIDDLE,201062000677,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,2.00,0.00,0.00
KS,PERRY PUBLIC SCHOOLS,KS,PERRY-LECOMPTON MIDDLE,201062000677,2013,Total enrollment,M,2.00,0.00,0.00,2.00,0.00,125.00,8.00,137.00,28.00,0.00,0.00
KS,PERRY PUBLIC SCHOOLS,KS,PERRY-LECOMPTON MIDDLE,201062000677,2013,Total enrollment,F,2.00,0.00,0.00,8.00,0.00,92.00,8.00,110.00,10.00,0.00,0.00
KS,PRATT,KS,LIBERTY MIDDLE SCHOOL,201089000841,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,23.00,0.00,25.00,5.00,0.00,0.00
KS,PRATT,KS,LIBERTY MIDDLE SCHOOL,201089000841,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,20.00,2.00,24.00,5.00,0.00,0.00
KS,PRATT,KS,LIBERTY MIDDLE SCHOOL,201089000841,2013,Total enrollment,M,0.00,0.00,0.00,20.00,0.00,143.00,2.00,165.00,43.00,0.00,11.00
KS,PRATT,KS,LIBERTY MIDDLE SCHOOL,201089000841,2013,Total enrollment,F,0.00,0.00,0.00,23.00,0.00,128.00,5.00,156.00,10.00,0.00,11.00
