Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
WI,CADOTT COMMUNITY SCHOOL DISTRICT,WI,CADOTT JUNIOR HIGH,550204000249,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,8.00,0.00,10.00,2.00,0.00,0.00
WI,CADOTT COMMUNITY SCHOOL DISTRICT,WI,CADOTT JUNIOR HIGH,550204000249,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,17.00,2.00,19.00,2.00,0.00,0.00
WI,CADOTT COMMUNITY SCHOOL DISTRICT,WI,CADOTT JUNIOR HIGH,550204000249,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,62.00,2.00,66.00,13.00,0.00,0.00
WI,CADOTT COMMUNITY SCHOOL DISTRICT,WI,CADOTT JUNIOR HIGH,550204000249,2013,Total enrollment,F,0.00,0.00,0.00,2.00,2.00,65.00,2.00,71.00,7.00,0.00,2.00
WI,CAMBRIA-FRIESLAND SCHOOL DISTRICT,WI,CAMBRIA FRIESLAND MIDDLE/HIGH,550207000250,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,CAMBRIA-FRIESLAND SCHOOL DISTRICT,WI,CAMBRIA FRIESLAND MIDDLE/HIGH,550207000250,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,CAMBRIA-FRIESLAND SCHOOL DISTRICT,WI,CAMBRIA FRIESLAND MIDDLE/HIGH,550207000250,2013,Total enrollment,M,0.00,2.00,0.00,17.00,0.00,101.00,0.00,120.00,16.00,0.00,11.00
WI,CAMBRIA-FRIESLAND SCHOOL DISTRICT,WI,CAMBRIA FRIESLAND MIDDLE/HIGH,550207000250,2013,Total enrollment,F,0.00,0.00,0.00,14.00,0.00,74.00,0.00,88.00,4.00,0.00,8.00
WI,CAMBRIA-FRIESLAND SCHOOL DISTRICT,WI,CAMBRIA FRIESLAND ELEMENTARY,550207000253,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,CAMBRIA-FRIESLAND SCHOOL DISTRICT,WI,CAMBRIA FRIESLAND ELEMENTARY,550207000253,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,CAMBRIA-FRIESLAND SCHOOL DISTRICT,WI,CAMBRIA FRIESLAND ELEMENTARY,550207000253,2013,Total enrollment,M,0.00,2.00,0.00,11.00,2.00,83.00,0.00,98.00,13.00,0.00,11.00
WI,CAMBRIA-FRIESLAND SCHOOL DISTRICT,WI,CAMBRIA FRIESLAND ELEMENTARY,550207000253,2013,Total enrollment,F,0.00,0.00,0.00,11.00,2.00,86.00,0.00,99.00,7.00,0.00,8.00
WI,CLINTONVILLE SCHOOL DISTRICT,WI,CLINTONVILLE MIDDLE,550267000301,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,CLINTONVILLE SCHOOL DISTRICT,WI,CLINTONVILLE MIDDLE,550267000301,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WI,CLINTONVILLE SCHOOL DISTRICT,WI,CLINTONVILLE MIDDLE,550267000301,2013,Total enrollment,M,5.00,5.00,0.00,17.00,0.00,167.00,5.00,199.00,58.00,0.00,5.00
WI,CLINTONVILLE SCHOOL DISTRICT,WI,CLINTONVILLE MIDDLE,550267000301,2013,Total enrollment,F,2.00,0.00,0.00,20.00,2.00,188.00,2.00,214.00,25.00,0.00,5.00
WI,CLINTONVILLE SCHOOL DISTRICT,WI,CLINTONVILLE HIGH,550267000302,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,17.00,0.00,19.00,5.00,0.00,0.00
WI,CLINTONVILLE SCHOOL DISTRICT,WI,CLINTONVILLE HIGH,550267000302,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,5.00,0.00,7.00,2.00,0.00,0.00
WI,CLINTONVILLE SCHOOL DISTRICT,WI,CLINTONVILLE HIGH,550267000302,2013,Total enrollment,M,2.00,2.00,2.00,8.00,0.00,218.00,2.00,234.00,46.00,11.00,2.00
