Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
SD,JONES COUNTY SCHOOL DISTRICT 37-3,SD,JONES COUNTY HIGH SCHOOL - 01,461958000803,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,JONES COUNTY SCHOOL DISTRICT 37-3,SD,JONES COUNTY HIGH SCHOOL - 01,461958000803,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,JONES COUNTY SCHOOL DISTRICT 37-3,SD,JONES COUNTY HIGH SCHOOL - 01,461958000803,2013,Total enrollment,M,2.00,0.00,0.00,2.00,0.00,17.00,5.00,26.00,0.00,5.00,0.00
SD,JONES COUNTY SCHOOL DISTRICT 37-3,SD,JONES COUNTY HIGH SCHOOL - 01,461958000803,2013,Total enrollment,F,2.00,0.00,0.00,0.00,2.00,26.00,2.00,32.00,0.00,2.00,0.00
SD,JONES COUNTY SCHOOL DISTRICT 37-3,SD,JONES COUNTY MIDDLE SCHOOL - 04,461958000955,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,JONES COUNTY SCHOOL DISTRICT 37-3,SD,JONES COUNTY MIDDLE SCHOOL - 04,461958000955,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,JONES COUNTY SCHOOL DISTRICT 37-3,SD,JONES COUNTY MIDDLE SCHOOL - 04,461958000955,2013,Total enrollment,M,2.00,0.00,0.00,0.00,2.00,26.00,5.00,35.00,7.00,0.00,0.00
SD,JONES COUNTY SCHOOL DISTRICT 37-3,SD,JONES COUNTY MIDDLE SCHOOL - 04,461958000955,2013,Total enrollment,F,5.00,0.00,0.00,0.00,0.00,11.00,5.00,21.00,4.00,0.00,0.00
SD,EDGEMONT SCHOOL DISTRICT 23-1,SD,EDGEMONT ELEMENTARY - 03,462085000181,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
SD,EDGEMONT SCHOOL DISTRICT 23-1,SD,EDGEMONT ELEMENTARY - 03,462085000181,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,EDGEMONT SCHOOL DISTRICT 23-1,SD,EDGEMONT ELEMENTARY - 03,462085000181,2013,Total enrollment,M,2.00,0.00,0.00,5.00,0.00,74.00,2.00,83.00,16.00,0.00,0.00
SD,EDGEMONT SCHOOL DISTRICT 23-1,SD,EDGEMONT ELEMENTARY - 03,462085000181,2013,Total enrollment,F,8.00,0.00,0.00,5.00,0.00,56.00,2.00,71.00,7.00,0.00,0.00
SD,EDGEMONT SCHOOL DISTRICT 23-1,SD,EDGEMONT HIGH SCHOOL - 01,462085000182,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
SD,EDGEMONT SCHOOL DISTRICT 23-1,SD,EDGEMONT HIGH SCHOOL - 01,462085000182,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,EDGEMONT SCHOOL DISTRICT 23-1,SD,EDGEMONT HIGH SCHOOL - 01,462085000182,2013,Total enrollment,M,2.00,0.00,0.00,5.00,0.00,29.00,2.00,38.00,7.00,0.00,0.00
SD,EDGEMONT SCHOOL DISTRICT 23-1,SD,EDGEMONT HIGH SCHOOL - 01,462085000182,2013,Total enrollment,F,8.00,0.00,0.00,5.00,0.00,14.00,2.00,29.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN ELEMENTARY - 02,462250000193,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN ELEMENTARY - 02,462250000193,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN ELEMENTARY - 02,462250000193,2013,Total enrollment,M,2.00,0.00,0.00,0.00,0.00,71.00,0.00,73.00,4.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN ELEMENTARY - 02,462250000193,2013,Total enrollment,F,0.00,0.00,0.00,2.00,2.00,77.00,0.00,81.00,0.00,0.00,2.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN HIGH SCHOOL - 01,462250000194,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN HIGH SCHOOL - 01,462250000194,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN HIGH SCHOOL - 01,462250000194,2013,Total enrollment,M,2.00,0.00,0.00,0.00,0.00,32.00,0.00,34.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN HIGH SCHOOL - 01,462250000194,2013,Total enrollment,F,2.00,0.00,0.00,0.00,0.00,32.00,0.00,34.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN JH - 03,462250000903,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN JH - 03,462250000903,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN JH - 03,462250000903,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,20.00,0.00,22.00,0.00,0.00,2.00
SD,ETHAN SCHOOL DISTRICT 17-1,SD,ETHAN JH - 03,462250000903,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00,0.00,0.00
SD,Brandon Valley School District 49-2,SD,Robert Bennis Elementary - 05,460795001237,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,2.00,2.00,0.00
SD,Brandon Valley School District 49-2,SD,Robert Bennis Elementary - 05,460795001237,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
SD,Brandon Valley School District 49-2,SD,Robert Bennis Elementary - 05,460795001237,2015,Total enrollment,M,2.00,2.00,0.00,8.00,2.00,236.00,5.00,255.00,28.00,11.00,0.00
SD,Brandon Valley School District 49-2,SD,Robert Bennis Elementary - 05,460795001237,2015,Total enrollment,F,0.00,0.00,0.00,5.00,2.00,212.00,2.00,221.00,13.00,11.00,0.00
SD,Brandon Valley School District 49-2,SD,Fred Assam Elementary - 06,460795001302,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,8.00,0.00,10.00,2.00,0.00,2.00
SD,Brandon Valley School District 49-2,SD,Fred Assam Elementary - 06,460795001302,2015,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,2.00,0.00,2.00,0.00,6.00,2.00,0.00,2.00
SD,Brandon Valley School District 49-2,SD,Fred Assam Elementary - 06,460795001302,2015,Total enrollment,M,0.00,8.00,0.00,11.00,20.00,161.00,8.00,208.00,34.00,8.00,17.00
SD,Brandon Valley School District 49-2,SD,Fred Assam Elementary - 06,460795001302,2015,Total enrollment,F,5.00,5.00,0.00,8.00,8.00,140.00,8.00,174.00,13.00,5.00,14.00
SD,Brandon Valley School District 49-2,SD,Brandon Valley Intermediate - 07,460795001355,2015,Students absent 15 or more school dates during school year,M,0,0,0,0,0,0,0,0,0,0,0
SD,Brandon Valley School District 49-2,SD,Brandon Valley Intermediate - 07,460795001355,2015,Students absent 15 or more school dates during school year,F,0,0,0,0,0,0,0,0,0,0,0
SD,Brandon Valley School District 49-2,SD,Brandon Valley Intermediate - 07,460795001355,2015,Total enrollment,M,2.00,2.00,0.00,8.00,8.00,299.00,8.00,327.00,55.00,20.00,2.00
SD,Brandon Valley School District 49-2,SD,Brandon Valley Intermediate - 07,460795001355,2015,Total enrollment,F,0.00,5.00,2.00,8.00,14.00,263.00,5.00,297.00,31.00,8.00,5.00
SD,Harding County School District 31-1,SD,Buffalo Elementary - 02,460930000087,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Buffalo Elementary - 02,460930000087,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Buffalo Elementary - 02,460930000087,2015,Total enrollment,M,2.00,0.00,0.00,0.00,0.00,32.00,2.00,36.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Buffalo Elementary - 02,460930000087,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,32.00,0.00,32.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Harding County High School - 01,460930000088,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Harding County High School - 01,460930000088,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Harding County High School - 01,460930000088,2015,Total enrollment,M,2.00,0.00,0.00,0.00,0.00,29.00,0.00,31.00,0.00,2.00,0.00
SD,Harding County School District 31-1,SD,Harding County High School - 01,460930000088,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,41.00,0.00,41.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Ludlow Elementary - 06,460930000667,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Ludlow Elementary - 06,460930000667,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Ludlow Elementary - 06,460930000667,2015,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Ludlow Elementary - 06,460930000667,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Camp Crook Elementary - 08,460930000701,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Camp Crook Elementary - 08,460930000701,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Camp Crook Elementary - 08,460930000701,2015,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
SD,Harding County School District 31-1,SD,Camp Crook Elementary - 08,460930000701,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
SD,Agar-Blunt-Onida School District 58-3,SD,Sully Buttes High School - 07,460004200656,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,3.00,,
SD,Agar-Blunt-Onida School District 58-3,SD,Sully Buttes High School - 07,460004200656,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,1.00,0.00,3.00,0.00,4.00,,,
SD,Agar-Blunt-Onida School District 58-3,SD,Blunt Elementary - 03,460004200855,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Agar-Blunt-Onida School District 58-3,SD,Blunt Elementary - 03,460004200855,2017,Students absent 15 or more school dates during school year,F,,,,,,,,0.00,,,
SD,Agar-Blunt-Onida School District 58-3,SD,Sully Buttes Jr. High - 06,460004200939,2017,Students absent 15 or more school dates during school year,M,1.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,1.00,,
SD,Agar-Blunt-Onida School District 58-3,SD,Sully Buttes Jr. High - 06,460004200939,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,1.00,,
SD,Hitchcock Tulare School District 56-6,SD,Hitchcock-Tulare High School - 01,460004601163,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Hitchcock Tulare School District 56-6,SD,Hitchcock-Tulare High School - 01,460004601163,2017,Students absent 15 or more school dates during school year,F,,,,,,,,0.00,,,
SD,Hitchcock Tulare School District 56-6,SD,Hitchcock-Tulare Junior High School - 02,460004601164,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Hitchcock Tulare School District 56-6,SD,Hitchcock-Tulare Junior High School - 02,460004601164,2017,Students absent 15 or more school dates during school year,F,,,,,,,,0.00,,,
SD,Hanson School District 30-1,SD,Hanson High School - 01,460264000017,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,1.00,8.00,0.00,9.00,1.00,,
SD,Hanson School District 30-1,SD,Hanson High School - 01,460264000017,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,1.00,0.00,4.00,1.00,6.00,1.00,,
SD,Hanson School District 30-1,SD,Hanson Middle School - 02,460264000018,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,3.00,,
SD,Hanson School District 30-1,SD,Hanson Middle School - 02,460264000018,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,,,
SD,Hanson School District 30-1,SD,Hanson Elementary - 06,460264000876,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Hanson School District 30-1,SD,Hanson Elementary - 06,460264000876,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,2.00,,
SD,Armour School District 21-1,SD,Armour Elementary - 02,460378000023,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Armour School District 21-1,SD,Armour Elementary - 02,460378000023,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Armour School District 21-1,SD,Armour High School - 01,460378000024,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Armour School District 21-1,SD,Armour High School - 01,460378000024,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,,,
SD,Armour School District 21-1,SD,Armour Middle School - 03,460378000878,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Armour School District 21-1,SD,Armour Middle School - 03,460378000878,2017,Students absent 15 or more school dates during school year,F,,,,,,,,0.00,,,
SD,Big Stone City School District 25-1,SD,Big Stone City Elementary - 01,460696000053,2017,Students absent 15 or more school dates during school year,M,,,,,,,,0.00,,,
SD,Big Stone City School District 25-1,SD,Big Stone City Elementary - 01,460696000053,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,,,
SD,Big Stone City School District 25-1,SD,Big Stone City Middle School - 03,460696000352,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,1.00,,
SD,Big Stone City School District 25-1,SD,Big Stone City Middle School - 03,460696000352,2017,Students absent 15 or more school dates during school year,F,,,,,,,,0.00,,,
SD,Bon Homme School District 04-2,SD,Springfield Elementary - 03,460740000061,2017,Students absent 15 or more school dates during school year,M,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,,,
SD,Bon Homme School District 04-2,SD,Springfield Elementary - 03,460740000061,2017,Students absent 15 or more school dates during school year,F,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,,,
SD,Bon Homme School District 04-2,SD,Tabor Elementary - 05,460740000063,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,,,
SD,Bon Homme School District 04-2,SD,Tabor Elementary - 05,460740000063,2017,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,,
SD,Bon Homme School District 04-2,SD,Tyndall Elementary - 04,460740000064,2017,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,1.00,,
SD,Bon Homme School District 04-2,SD,Tyndall Elementary - 04,460740000064,2017,Students absent 15 or more school dates during school year,F,,,,,,,,0.00,,,
SD,Bon Homme School District 04-2,SD,Bon Homme High School - 01,460740000065,2017,Students absent 15 or more school dates during school year,M,1.00,0.00,0.00,0.00,0.00,6.00,1.00,8.00,3.00,1.00,
SD,Bon Homme School District 04-2,SD,Bon Homme High School - 01,460740000065,2017,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,0.00,0.00,5.00,0.00,7.00,1.00,,
SD,FAITH SCHOOL DISTRICT 46-2,SD,MAURINE ELEMENTARY - 04,462294000412,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,FAITH SCHOOL DISTRICT 46-2,SD,MAURINE ELEMENTARY - 04,462294000412,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,FAITH SCHOOL DISTRICT 46-2,SD,MAURINE ELEMENTARY - 04,462294000412,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00
SD,FAITH SCHOOL DISTRICT 46-2,SD,MAURINE ELEMENTARY - 04,462294000412,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00,0.00,0.00
SD,FAITH SCHOOL DISTRICT 46-2,SD,FAITH ELEMENTARY - 02,462294000805,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SD,FAITH SCHOOL DISTRICT 46-2,SD,FAITH ELEMENTARY - 02,462294000805,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
